iso3,year0,year1,broad_sector,employment_share_0,employment_share_1,productivity_0,productivity_1,contribution_productivity_0,contribution_productivity_1,within,structural_change,short_series,country_productivity_0,country_productivity_1,country_actual_change,country_decomposed_change,country,country_exists_pre,depth_score_pre,agreement_type_pre,reciprocal_pre,fta_or_deeper_pre,nonreciprocal_only_pre,reciprocal_trade_share_pre,reciprocal_gdp_share_pre,gdp_african_pre,gdpcap_african_pre,pop_african_pre,wto_african_pre,gatt_african_pre,reciprocal_post,country_exists_post,treatment_status,reciprocal_interval
BFA,2014,2017,Manufacturing,0.2250285662874392,0.2479387178640649,694.8540971892297,692.2855996780291,156.36202540792792,171.64440020926406,-6.723328333266633e-05,0.097804358147675,False,665.9654285010874,690.7072636390134,0.0371518311297529,0.0371518311297529,Burkina Faso,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,12400688.128,0.705,17585.978,1.0,1.0,0.0,True,never_reciprocal,0
BFA,2014,2017,Services,0.2697942309065915,0.2735495338516575,1119.0724541347463,1268.6537839487642,301.91931381906966,347.039673842297,0.1241499087651893,0.0252951845363491,False,665.9654285010874,690.7072636390134,0.0371518311297529,0.0371518311297529,Burkina Faso,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,12400688.128,0.705,17585.978,1.0,1.0,0.0,True,never_reciprocal,0
BWA,1969,1972,Agriculture,0.5990613993946502,0.461422089359275,11.95254585312019,16.99689985198635,7.160308845098904,7.842745042333893,0.422031763011337,-0.326723556061283,False,26.413502460424034,41.01321398157313,0.5527366748512124,0.5527366748512124,Botswana,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,77361.536,0.115,671.416,0.0,0.0,0.0,True,never_reciprocal,0
BWA,1969,1972,Manufacturing,0.0987443330790085,0.1310154213009323,91.840404243997,130.5440388365936,9.068719628186985,17.103282002427513,0.4142565378155663,0.4717078213942902,False,26.413502460424034,41.01321398157313,0.5527366748512124,0.5527366748512124,Botswana,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,77361.536,0.115,671.416,0.0,0.0,0.0,True,never_reciprocal,0
BWA,1969,1972,Services,0.3021942675263413,0.4075624893397926,33.70174482933802,39.42263627313567,10.184473987138148,16.06718693681173,0.1540550952819799,0.42356069097294,False,26.413502460424034,41.01321398157313,0.5527366748512124,0.5527366748512124,Botswana,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,77361.536,0.115,671.416,0.0,0.0,0.0,True,never_reciprocal,0
BWA,1972,1975,Agriculture,0.461422089359275,0.3716680636555249,16.99689985198635,21.35545366046408,7.842745042333893,7.937140110469979,0.2564322815591789,-0.2443963084876896,False,41.01321398157313,41.52592348423903,0.012501080819861,0.0125010808198609,Botswana,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,165253.184,0.223,740.118,0.0,0.0,0.0,True,never_reciprocal,0
BWA,1972,1975,Manufacturing,0.1310154213009323,0.1676041271178852,130.5440388365936,101.03941470097476,17.103282002427513,16.934622905458898,-0.2142557793266523,0.2043945669029388,False,41.01321398157313,41.52592348423903,0.012501080819861,0.0125010808198609,Botswana,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,165253.184,0.223,740.118,0.0,0.0,0.0,True,never_reciprocal,0
BWA,1972,1975,Services,0.4075624893397926,0.4607278092265898,39.42263627313567,36.147506035275526,16.06718693681173,16.654160468310156,0.1532465229318348,-0.116714083631362,False,41.01321398157313,41.52592348423903,0.012501080819861,0.0125010808198609,Botswana,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,165253.184,0.223,740.118,0.0,0.0,0.0,True,never_reciprocal,0
BWA,1975,1978,Agriculture,0.3716680636555249,0.3311231781708381,21.35545366046408,21.963924075343368,7.937140110469979,7.272764344930682,0.028492507092264,-0.1121971861444721,False,41.52592348423903,55.2526544752989,0.3305581150114526,0.3305581150114526,Botswana,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,355168.704,0.432,822.806,0.0,0.0,0.0,True,never_reciprocal,0
BWA,1975,1978,Manufacturing,0.1676041271178852,0.145305827101316,101.03941470097476,196.5861313609541,16.934622905458898,28.56511209748248,0.9788128390426158,-0.2920252290111883,False,41.52592348423903,55.2526544752989,0.3305581150114526,0.3305581150114526,Botswana,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,355168.704,0.432,822.806,0.0,0.0,0.0,True,never_reciprocal,0
BWA,1975,1978,Services,0.4607278092265898,0.5235709947278459,36.147506035275526,37.08146405626111,16.654160468310156,19.41477803288573,0.0750980966733417,0.090663339925551,False,41.52592348423903,55.2526544752989,0.3305581150114526,0.3305581150114526,Botswana,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,355168.704,0.432,822.806,0.0,0.0,0.0,True,never_reciprocal,0
BWA,1978,1981,Agriculture,0.3311231781708381,0.2782295409146005,21.963924075343368,18.384444164875937,7.272764344930682,5.115095459963538,-0.1629708743386954,-0.133707085049759,False,55.2526544752989,58.43998177686343,0.0576864103966164,0.0576864103966164,Botswana,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,590407.36,0.639,924.373,0.0,0.0,0.0,True,never_reciprocal,0
BWA,1978,1981,Manufacturing,0.145305827101316,0.1786775498500908,196.5861313609541,200.3071731110297,28.56511209748248,35.79039601104606,0.0672663724122895,0.1856744838639357,False,55.2526544752989,58.43998177686343,0.0576864103966164,0.0576864103966164,Botswana,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,590407.36,0.639,924.373,0.0,0.0,0.0,True,never_reciprocal,0
BWA,1978,1981,Services,0.5235709947278459,0.5430929092353087,37.08146405626111,32.28635508646149,19.41477803288573,17.53449030585384,-0.2099769711847715,0.1131286979855122,False,55.2526544752989,58.43998177686343,0.0576864103966164,0.0576864103966164,Botswana,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,590407.36,0.639,924.373,0.0,0.0,0.0,True,never_reciprocal,0
BWA,1981,1984,Agriculture,0.2782295409146005,0.2661425389810383,18.384444164875937,13.68864929781706,5.115095459963538,3.643131879342041,-0.2554221832841888,-0.0323463622185748,False,58.43998177686343,79.39602134213541,0.3585907956865335,0.3585907956865332,Botswana,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,1073812.352,1.038,1034.324,0.0,0.0,0.0,True,never_reciprocal,0
BWA,1981,1984,Manufacturing,0.1786775498500908,0.173965360842965,200.3071731110297,327.8023222446397,35.79039601104606,57.02624927445064,0.6131677789951531,-0.0198283463481796,False,58.43998177686343,79.39602134213541,0.3585907956865335,0.3585907956865332,Botswana,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,1073812.352,1.038,1034.324,0.0,0.0,0.0,True,never_reciprocal,0
BWA,1981,1984,Services,0.5430929092353087,0.5598921001759967,32.28635508646149,33.446873279697364,17.53449030585384,18.72664018834272,-0.0084612574426994,0.0764501103659512,False,58.43998177686343,79.39602134213541,0.3585907956865335,0.3585907956865332,Botswana,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,1073812.352,1.038,1034.324,0.0,0.0,0.0,True,never_reciprocal,0
BWA,1984,1987,Agriculture,0.2661425389810383,0.2138811257374704,13.68864929781706,13.926811584069732,3.643131879342041,2.978682139534478,0.0173985234825653,-0.1997827362461078,False,79.39602134213541,81.95232958982191,0.0321969313382945,0.0321969313382946,Botswana,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,1240821.888,1.083,1146.205,0.0,0.0,0.0,True,never_reciprocal,0
BWA,1984,1987,Manufacturing,0.173965360842965,0.2077013453325903,327.8023222446397,256.9806181682692,57.02624927445064,53.3752213590095,0.0984864112583942,-0.1625100488269428,False,79.39602134213541,81.95232958982191,0.0321969313382945,0.0321969313382946,Botswana,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,1240821.888,1.083,1146.205,0.0,0.0,0.0,True,never_reciprocal,0
BWA,1984,1987,Services,0.5598921001759967,0.5784175289299393,33.446873279697364,44.25596624223672,18.72664018834272,25.59842609127793,0.2473831132725168,0.1195693049841696,False,79.39602134213541,81.95232958982191,0.0321969313382945,0.0321969313382946,Botswana,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,1240821.888,1.083,1146.205,0.0,0.0,0.0,True,never_reciprocal,0
BWA,1987,1990,Agriculture,0.2138811257374704,0.1627442688166654,13.926811584069732,24.062805050902508,2.978682139534478,3.916083613687093,0.72780430794561,-0.4131008819872038,False,81.95232958982191,90.00285560394065,0.0982342546503835,0.0982342546503837,Botswana,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,1965227.136,1.556,1263.269,0.0,1.0,0.0,True,never_reciprocal,0
BWA,1987,1990,Manufacturing,0.2077013453325903,0.2950257972169145,256.9806181682692,168.4033489198752,53.3752213590095,49.68333422193114,-0.1120790975599875,0.04291053875915,False,81.95232958982191,90.00285560394065,0.0982342546503835,0.0982342546503837,Botswana,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,1965227.136,1.556,1263.269,0.0,1.0,0.0,True,never_reciprocal,0
BWA,1987,1990,Services,0.5784175289299393,0.54222993396642,44.25596624223672,67.13653328973668,25.59842609127793,36.40343776832242,0.4213682277406004,0.0007284917419324,False,81.95232958982191,90.00285560394065,0.0982342546503835,0.0982342546503837,Botswana,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,1965227.136,1.556,1263.269,0.0,1.0,0.0,True,never_reciprocal,0
BWA,1990,1993,Agriculture,0.1627442688166654,0.1587918645933851,24.062805050902508,23.162564597471302,3.916083613687093,3.678026821197199,-0.0374121159826061,-0.0233773910794653,False,90.00285560394065,89.74154695800502,-0.0029033372794916,-0.0029033372794916,Botswana,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,3790636.544,2.739,1383.912,0.0,1.0,0.0,True,never_reciprocal,0
BWA,1990,1993,Manufacturing,0.2950257972169145,0.2620676853259518,168.4033489198752,176.80300985692935,49.68333422193114,46.33435613858813,-0.01361469769016,-0.0537917704100565,False,90.00285560394065,89.74154695800502,-0.0029033372794916,-0.0029033372794916,Botswana,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,3790636.544,2.739,1383.912,0.0,1.0,0.0,True,never_reciprocal,0
BWA,1990,1993,Services,0.54222993396642,0.5791404500806631,67.13653328973668,68.6002254251437,36.40343776832242,39.72916399821969,-0.0082424917003007,0.0995999687348256,False,90.00285560394065,89.74154695800502,-0.0029033372794916,-0.0029033372794916,Botswana,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,3790636.544,2.739,1383.912,0.0,1.0,0.0,True,never_reciprocal,0
BWA,1993,1996,Agriculture,0.1587918645933851,0.1559186772974031,23.162564597471302,24.21405141863473,3.678026821197199,3.775422869204834,0.0453959584975414,-0.018915442519158,False,89.74154695800502,98.50298483647762,0.0976296729381382,0.0976296729381381,Botswana,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,4160129.28,2.764,1505.303,0.0,1.0,0.0,True,never_reciprocal,0
BWA,1993,1996,Manufacturing,0.2620676853259518,0.2484469623240134,176.80300985692935,186.52041761278292,46.33435613858813,46.340429559555616,0.0238437759412022,-0.0237126978066682,False,89.74154695800502,98.50298483647762,0.0976296729381382,0.0976296729381381,Botswana,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,4160129.28,2.764,1505.303,0.0,1.0,0.0,True,never_reciprocal,0
BWA,1993,1996,Services,0.5791404500806631,0.5956343603785834,68.6002254251437,81.2362995733344,39.72916399821969,48.38713240771717,0.1828468722692734,0.0350778847149271,False,89.74154695800502,98.50298483647762,0.0976296729381382,0.0976296729381381,Botswana,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,4160129.28,2.764,1505.303,0.0,1.0,0.0,True,never_reciprocal,0
BWA,1996,1999,Agriculture,0.1559186772974031,0.2033203125636669,24.21405141863473,15.94467405490094,3.775422869204834,3.24187611256825,-0.3415115141520603,0.2001904555261274,False,98.50298483647762,102.14041371120317,0.0369270929278329,0.0369270929278329,Botswana,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,4847757.824,2.991,1620.989,1.0,1.0,0.0,True,never_reciprocal,0
BWA,1996,1999,Manufacturing,0.2484469623240134,0.2105656935268817,186.52041761278292,218.9801918786542,46.340429559555616,46.10971645095295,0.4814954960088502,-0.4864741531079641,False,98.50298483647762,102.14041371120317,0.0369270929278329,0.0369270929278329,Botswana,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,4847757.824,2.991,1620.989,1.0,1.0,0.0,True,never_reciprocal,0
BWA,1996,1999,Services,0.5956343603785834,0.5861139939094513,81.2362995733344,90.06579919748886,48.38713240771717,52.78882114768196,0.0664863229517403,0.0244818440161945,False,98.50298483647762,102.14041371120317,0.0369270929278329,0.0369270929278329,Botswana,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,4847757.824,2.991,1620.989,1.0,1.0,0.0,True,never_reciprocal,0
BWA,1999,2002,Agriculture,0.2033203125636669,0.2081744749685666,15.94467405490094,11.244934451365983,3.24187611256825,2.3409083254690604,-0.2947529430424694,0.0168373917336832,False,102.14041371120317,109.31098862706324,0.0702031121210701,0.07020311212107,Botswana,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,5484262.912,3.179,1724.924,1.0,1.0,0.0,True,never_reciprocal,0
BWA,1999,2002,Manufacturing,0.2105656935268817,0.2149251341198457,218.9801918786542,245.97318777216967,46.10971645095295,52.86582173464493,0.1030851435605273,0.0434372340142399,False,102.14041371120317,109.31098862706324,0.0702031121210701,0.07020311212107,Botswana,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,5484262.912,3.179,1724.924,1.0,1.0,0.0,True,never_reciprocal,0
BWA,1999,2002,Services,0.5861139939094513,0.5769003909115877,90.06579919748886,93.78439529678124,52.78882114768196,54.10425856694924,0.0246864605276796,0.0002324027973265,False,102.14041371120317,109.31098862706324,0.0702031121210701,0.07020311212107,Botswana,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,5484262.912,3.179,1724.924,1.0,1.0,0.0,True,never_reciprocal,0
BWA,2002,2005,Agriculture,0.2081744749685666,0.2278286650786184,11.244934451365983,10.727951536559107,2.3409083254690604,2.4441348776023752,-0.0459747379624854,0.0900715319335312,False,109.31098862706324,105.5329810090082,-0.0345620112443084,-0.0345620112443084,Botswana,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,5438856.704,3.007,1808.976,1.0,1.0,0.0,True,never_reciprocal,0
BWA,2002,2005,Manufacturing,0.2149251341198457,0.2021390406846353,245.97318777216967,248.31790750526812,52.86582173464493,50.194744414085285,-0.0958767162780419,0.0453511170739498,False,109.31098862706324,105.5329810090082,-0.0345620112443084,-0.0345620112443084,Botswana,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,5438856.704,3.007,1808.976,1.0,1.0,0.0,True,never_reciprocal,0
BWA,2002,2005,Services,0.5769003909115877,0.5700322942367462,93.78439529678124,92.79140925567494,54.10425856694924,52.89410171732055,-0.0420443402433212,0.0196772127438984,False,109.31098862706324,105.5329810090082,-0.0345620112443084,-0.0345620112443084,Botswana,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,5438856.704,3.007,1808.976,1.0,1.0,0.0,True,never_reciprocal,0
BWA,2005,2008,Agriculture,0.2278286650786184,0.2457002869914753,10.727951536559107,11.3875878718601,2.4441348776023752,2.797933608256671,0.0614876319167791,0.083266544252648,False,105.5329810090082,113.2278556635188,0.0729144062921311,0.0729144062921312,Botswana,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,9931223.04,5.294,1875.805,1.0,1.0,1.0,True,switched_during_interval,1
BWA,2005,2008,Manufacturing,0.2021390406846353,0.1774615407288977,248.31790750526812,274.6681743488578,50.194744414085285,48.74303456312855,0.0900194673934489,-0.1189410182032457,False,105.5329810090082,113.2278556635188,0.0729144062921311,0.0729144062921312,Botswana,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,9931223.04,5.294,1875.805,1.0,1.0,1.0,True,switched_during_interval,1
BWA,2005,2008,Services,0.5700322942367462,0.576838172279627,92.79140925567494,106.93967711701814,52.89410171732055,61.68688749213358,0.1298027379723719,0.0364310289191408,False,105.5329810090082,113.2278556635188,0.0729144062921311,0.0729144062921312,Botswana,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,9931223.04,5.294,1875.805,1.0,1.0,1.0,True,switched_during_interval,1
BWA,2008,2011,Agriculture,0.2457002869914753,0.2474376688802764,11.3875878718601,11.941632259004164,2.797933608256671,2.9548096487935,0.0486533577943373,0.0074151779542914,False,113.2278556635188,112.53462424534416,-0.0061224458779359,-0.006122445877936,Botswana,True,3.0,3_fta,1.0,1.0,0.0,0.8944094643872402,0.7781015492475022,11113041.92,5.747,1933.719,1.0,1.0,1.0,True,always_reciprocal,1
BWA,2008,2011,Manufacturing,0.1774615407288977,0.1695303892794348,274.6681743488578,225.2810978002737,48.74303456312855,38.19199220737884,-0.1819753316648453,-0.0344872347370216,False,113.2278556635188,112.53462424534416,-0.0061224458779359,-0.006122445877936,Botswana,True,3.0,3_fta,1.0,1.0,0.0,0.8944094643872402,0.7781015492475022,11113041.92,5.747,1933.719,1.0,1.0,1.0,True,always_reciprocal,1
BWA,2008,2011,Services,0.576838172279627,0.5830319418402888,106.93967711701814,122.4423907567432,61.68688749213358,71.38782238917182,0.1440755844393318,0.013185306674283,False,113.2278556635188,112.53462424534416,-0.0061224458779359,-0.006122445877936,Botswana,True,3.0,3_fta,1.0,1.0,0.0,0.8944094643872402,0.7781015492475022,11113041.92,5.747,1933.719,1.0,1.0,1.0,True,always_reciprocal,1
BWA,2011,2014,Agriculture,0.2474376688802764,0.2385479577303876,11.941632259004164,9.72964821341795,2.9548096487935,2.3209877107459667,-0.1852329729814236,-0.0292721943163525,False,112.53462424534416,116.32731675440716,0.0337024496637967,0.0337024496637968,Botswana,True,3.0,3_fta,1.0,1.0,0.0,0.9103431163008052,0.7442794988559724,15365213.184,7.734,1986.701,1.0,1.0,1.0,True,always_reciprocal,1
BWA,2011,2014,Manufacturing,0.1695303892794348,0.1678317883861717,225.2810978002737,227.29691249593705,38.19199220737884,38.14765015251641,0.0186103769288401,-0.0197714070898658,False,112.53462424534416,116.32731675440716,0.0337024496637967,0.0337024496637968,Botswana,True,3.0,3_fta,1.0,1.0,0.0,0.9103431163008052,0.7442794988559724,15365213.184,7.734,1986.701,1.0,1.0,1.0,True,always_reciprocal,1
BWA,2011,2014,Services,0.5830319418402888,0.5936202538834406,122.4423907567432,127.78991713444792,71.38782238917182,75.85867889114476,0.0405039926007648,0.0221237266984738,False,112.53462424534416,116.32731675440716,0.0337024496637967,0.0337024496637968,Botswana,True,3.0,3_fta,1.0,1.0,0.0,0.9103431163008052,0.7442794988559724,15365213.184,7.734,1986.701,1.0,1.0,1.0,True,always_reciprocal,1
BWA,2014,2017,Agriculture,0.2385479577303876,0.2317385700379778,9.72964821341795,9.541860882775683,2.3209877107459667,2.211217196475753,-0.0193005262393035,-0.0279942154613894,False,116.32731675440716,112.6145422020291,-0.0319166181767653,-0.0319166181767651,Botswana,True,3.0,3_fta,1.0,1.0,0.0,0.5830880383941497,0.764416394117871,16259444.736,7.498,2168.573,1.0,1.0,1.0,True,always_reciprocal,1
BWA,2014,2017,Manufacturing,0.1678317883861717,0.1668842528317803,227.29691249593705,183.81175013177432,38.14765015251641,30.675286058646847,-0.1876713201164929,-0.0082087423249587,False,116.32731675440716,112.6145422020291,-0.0319166181767653,-0.0319166181767651,Botswana,True,3.0,3_fta,1.0,1.0,0.0,0.5830880383941497,0.764416394117871,16259444.736,7.498,2168.573,1.0,1.0,1.0,True,always_reciprocal,1
BWA,2014,2017,Services,0.5936202538834406,0.6013771771302419,127.78991713444792,132.57575650021136,75.85867889114476,79.72803894690651,0.0352137523348214,0.0157937277890307,False,116.32731675440716,112.6145422020291,-0.0319166181767653,-0.0319166181767651,Botswana,True,3.0,3_fta,1.0,1.0,0.0,0.5830880383941497,0.764416394117871,16259444.736,7.498,2168.573,1.0,1.0,1.0,True,always_reciprocal,1
CMR,1966,1969,Agriculture,0.7939351281500786,0.7938686759398349,60.079885038802495,80.44414372690115,47.69953122752365,63.86208586758879,0.3389530235443431,-0.0001120700982639,False,465.21152374228245,535.2828414594907,0.1506224892142316,0.1506224892142316,Cameroon,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,853268.736,0.139,6130.99,0.0,1.0,0.0,True,never_reciprocal,0
CMR,1966,1969,Manufacturing,0.0664994536890723,0.0664938863096996,2045.6101200566925,1954.002530447072,136.03195142540034,129.92922383330787,-0.0447825007575884,-7.995639417273465e-05,False,465.21152374228245,535.2828414594907,0.1506224892142316,0.1506224892142316,Cameroon,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,853268.736,0.139,6130.99,0.0,1.0,0.0,True,never_reciprocal,0
CMR,1966,1969,Services,0.139565418160849,0.1396374377504654,2016.8323160880643,2445.558391155225,281.48004108935845,341.491531758594,0.2105888548820691,0.002610952951497,False,465.21152374228245,535.2828414594907,0.1506224892142316,0.1506224892142316,Cameroon,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,853268.736,0.139,6130.99,0.0,1.0,0.0,True,never_reciprocal,0
CMR,1969,1972,Agriculture,0.7938686759398349,0.7938307063545398,80.44414372690115,98.79652194337868,63.86208586758879,78.4277127996841,0.2281381510975095,-5.87400633071684e-05,False,535.2828414594907,604.5108230671967,0.1293297229908407,0.1293297229908405,Cameroon,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,1152418.432,0.175,6600.479,0.0,1.0,0.0,True,never_reciprocal,0
CMR,1969,1972,Manufacturing,0.0664938863096996,0.0664907072141304,1954.002530447072,2329.79719706921,129.92922383330787,154.90986084521865,0.1923204321176813,-5.7011503704779554e-05,False,535.2828414594907,604.5108230671967,0.1293297229908407,0.1293297229908405,Cameroon,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,1152418.432,0.175,6600.479,0.0,1.0,0.0,True,never_reciprocal,0
CMR,1969,1972,Services,0.1396374377504654,0.1396785864313297,2445.558391155225,2657.338377448904,341.491531758594,371.1732494222939,0.0858740981388968,0.0010437750828683,False,535.2828414594907,604.5108230671967,0.1293297229908407,0.1293297229908405,Cameroon,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,1152418.432,0.175,6600.479,0.0,1.0,0.0,True,never_reciprocal,0
CMR,1972,1975,Agriculture,0.7938307063545398,0.7937634542956026,98.79652194337868,153.55634342745444,78.4277127996841,121.88741358797807,0.5542687172273044,-0.0001316751424938,False,604.5108230671967,794.7085536203145,0.314630811054934,0.3146308110549341,Cameroon,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,1430951.424,0.201,7134.374,0.0,1.0,0.0,True,never_reciprocal,0
CMR,1972,1975,Manufacturing,0.0664907072141304,0.0664850739708967,2329.79719706921,3342.8058818746517,154.90986084521865,222.24669942855635,0.4348055732962183,-0.0001215692183972,False,604.5108230671967,794.7085536203145,0.314630811054934,0.3146308110549341,Cameroon,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,1430951.424,0.201,7134.374,0.0,1.0,0.0,True,never_reciprocal,0
CMR,1972,1975,Services,0.1396785864313297,0.1397514717335006,2657.338377448904,3224.112400548383,371.1732494222939,450.5744406037801,0.212090007836914,0.0018294793703908,False,604.5108230671967,794.7085536203145,0.314630811054934,0.3146308110549341,Cameroon,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,1430951.424,0.201,7134.374,0.0,1.0,0.0,True,never_reciprocal,0
CMR,1975,1978,Agriculture,0.7937634542956026,0.7923846157105763,153.55634342745444,195.36771253536816,121.88741358797807,154.80636981959205,0.2722868243321185,-0.0022100767616801,False,794.7085536203145,985.6318613807034,0.2402431770623746,0.2402431770623748,Cameroon,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,2752770.56,0.356,7740.196,0.0,1.0,0.0,True,never_reciprocal,0
CMR,1975,1978,Manufacturing,0.0664850739708967,0.0669590865773551,3342.8058818746517,4121.208578140286,222.24669942855635,275.9523506753208,0.2322620167358806,0.0093867968791388,False,794.7085536203145,985.6318613807034,0.2402431770623746,0.2402431770623748,Cameroon,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,2752770.56,0.356,7740.196,0.0,1.0,0.0,True,never_reciprocal,0
