iso3,year0,year1,within,structural_change,Y0,Y1,actual_change,decomposed_change
BWA,2003,2004,-4.448327394341165,-1.7104209096689431,112.74997367801123,106.59122537400111,-6.158748304010118,-6.158748304010108
BWA,2004,2005,0.7236200834630828,-1.7818670684576727,106.59122537400111,105.53297838900653,-1.0582469849945824,-1.05824698499459
BWA,2005,2006,4.342557778684805,-1.7723266345526818,105.53297838900653,108.10320953313865,2.570231144132123,2.570231144132123
BWA,2006,2007,4.591726428592553,-1.732703787855875,108.10320953313865,110.96223217387532,2.8590226407366686,2.859022640736678
BWA,2007,2008,4.4743988774147,-2.208772141537364,110.96223217387532,113.22785890975265,2.2656267358773334,2.265626735877336
BWA,2008,2009,-10.970288649756698,-1.4589216032634664,113.22785890975265,100.7986486567325,-12.429210253020159,-12.429210253020164
BWA,2009,2010,15.011126677633747,0.3327146719282393,100.7986486567325,116.14249000629448,15.343841349561984,15.343841349561986
BWA,2010,2011,-3.8748804921979367,0.26701718854720874,116.14249000629448,112.53462670264375,-3.6078633036507313,-3.607863303650728
BWA,2011,2012,-3.7525520325784516,0.2972658112517541,112.53462670264375,109.07934048131705,-3.455286221326702,-3.4552862213266975
BWA,2012,2013,4.94616122636588,0.33819072862957184,109.07934048131705,114.3636924363125,5.284351954995458,5.284351954995452
BWA,2013,2014,1.7506222762631263,0.2130033701134438,114.3636924363125,116.32731808268909,1.9636256463765847,1.96362564637657
BWA,2014,2015,-5.851323719048764,0.265355476716708,116.32731808268909,110.74134984035703,-5.585968242332058,-5.585968242332056
BWA,2015,2016,2.038779694897106,0.21298509930421325,110.74134984035703,112.99311463455835,2.2517647942013213,2.251764794201319
BWA,2016,2017,-0.6427751412850149,0.2641984856488921,112.99311463455835,112.61453797892221,-0.37857665563613807,-0.3785766556361228
CMR,1965,1966,9.452292711031076,0.044912678743974546,455.7143268375007,465.2115322272758,9.497205389775104,9.49720538977505
CMR,1966,1967,22.776227896829404,0.04717619035178337,465.2115322272758,488.034936314457,22.82340408718119,22.82340408718119
CMR,1967,1968,18.36708135371854,0.04483681720584289,488.034936314457,506.4468544853813,18.41191817092431,18.411918170924384
CMR,1968,1969,28.783746024716677,0.052215075969974746,506.4468544853813,535.282815586068,28.83596110068663,28.835961100686653
CMR,1969,1970,13.05086166644341,-0.00953742278253255,535.282815586068,548.3241398297289,13.041324243660938,13.041324243660878
CMR,1970,1971,18.49774703652561,0.04214809882908839,548.3241398297289,566.8640349650836,18.539895135354755,18.539895135354698
CMR,1971,1972,37.5828685053841,0.06394085963337583,566.8640349650836,604.510844330101,37.64680936501736,37.646809365017475
CMR,1972,1973,93.10345529506395,0.03081443907266431,604.510844330101,697.6451140642376,93.13426973413664,93.13426973413662
CMR,1973,1974,58.40321305656748,-0.015177601357670776,697.6451140642376,756.0331495194475,58.38803545520989,58.38803545520981
CMR,1974,1975,38.48589960257664,0.18951380360512515,756.0331495194475,794.7085629256292,38.67541340618163,38.67541340618176
CMR,1975,1976,97.77607059948849,0.01901986404972826,794.7085629256292,892.5036533891674,97.79509046353826,97.79509046353822
CMR,1976,1977,83.2455054337889,2.6066913909673968,892.5036533891674,978.3558502139238,85.85219682475633,85.8521968247563
CMR,1977,1978,4.6554596189145325,2.620520440654322,978.3558502139238,985.6318302734926,7.2759800595688375,7.275980059568854
CMR,1978,1979,62.67455742556496,2.782242820006686,985.6318302734926,1051.0886305190643,65.45680024557169,65.45680024557164
CMR,1979,1980,60.716672705203194,2.93136897053852,1051.0886305190643,1114.736672194806,63.64804167574175,63.648041675741716
CMR,1980,1981,203.7978135024519,3.423197559159207,1114.736672194806,1321.957683256417,207.22101106161108,207.2210110616111
CMR,1981,1982,102.73635377607437,3.79679186135696,1321.957683256417,1428.4908288938484,106.53314563743129,106.53314563743133
CMR,1982,1983,145.51172838343453,4.207834880949464,1428.4908288938484,1578.2103921582325,149.71956326438408,149.719563264384
CMR,1983,1984,163.57572905509213,4.696437325669056,1578.2103921582325,1746.4825585389935,168.27216638076106,168.27216638076118
CMR,1984,1985,-276.6080049467124,3.6903469026615103,1746.4825585389935,1473.5649004949425,-272.917658044051,-272.9176580440509
CMR,1985,1986,-54.486084145174544,3.8112574230058787,1473.5649004949425,1422.890073772774,-50.67482672216852,-50.67482672216867
CMR,1986,1987,29.75823588259729,26.375650147951262,1422.890073772774,1479.0239598033227,56.13388603054864,56.13388603054855
CMR,1987,1988,37.33095610089251,28.565848290450845,1479.0239598033227,1544.920764194666,65.89680439134327,65.89680439134335
CMR,1988,1989,-93.34324603881407,29.25853934439322,1544.920764194666,1480.8360575002448,-64.08470669442113,-64.08470669442084
CMR,1989,1990,-47.45126767511228,30.005450755241917,1480.8360575002448,1463.3902405803747,-17.44581691987014,-17.44581691987036
CMR,1990,1991,-44.083439811947535,30.248360704758557,1463.3902405803747,1449.5551614731855,-13.83507910718913,-13.835079107188978
CMR,1991,1992,-22.82878351659857,30.686480475721563,1449.5551614731855,1457.4128584323084,7.8576969591229044,7.857696959122993
CMR,1992,1993,25.082998084599726,31.544107814121837,1457.4128584323084,1514.0399643310302,56.627105898721766,56.62710589872157
CMR,1993,1994,17.47924367723645,31.56084966300032,1514.0399643310302,1563.0800576712668,49.04009334023658,49.040093340236766
CMR,1994,1995,44.53210776299092,34.15663674015861,1563.0800576712668,1641.7688021744166,78.68874450314979,78.68874450314954
CMR,1995,1996,-31.109807830241134,34.65486383517752,1641.7688021744166,1645.3138581793528,3.545056004936214,3.545056004936388
CMR,1996,1997,4.622726429855248,33.8637298551258,1645.3138581793528,1683.800314464334,38.48645628498116,38.486456284981045
CMR,1997,1998,99.35751538257753,36.67264031086143,1683.800314464334,1819.8304701577729,136.03015569343893,136.03015569343896
CMR,1998,1999,-57.601158535196916,35.797262190131704,1819.8304701577729,1798.0265738127077,-21.80389634506514,-21.803896345065212
CMR,1999,2000,-70.10347345838017,36.08402715880361,1798.0265738127077,1764.007127513131,-34.01944629957666,-34.01944629957656
CMR,2000,2001,2.3019997154490746,37.09927052870513,1764.007127513131,1803.4083977572855,39.401270244154375,39.401270244154205
CMR,2001,2002,-49.46454416685269,3.748353051036909e-06,1803.4083977572855,1753.9438573387856,-49.46454041849984,-49.46454041849964
CMR,2002,2003,-110.53192048648742,-0.8688358129522188,1753.9438573387856,1642.543101039346,-111.40075629943954,-111.40075629943964
CMR,2003,2004,-81.79888867348008,-6.256628287167048,1642.543101039346,1554.487584078699,-88.05551696064708,-88.05551696064713
CMR,2004,2005,-35.49919711638856,4.949570388932626,1554.487584078699,1523.9379573512429,-30.549626727456143,-30.54962672745593
CMR,2005,2006,-25.151499797134868,5.8700482206617846,1523.9379573512429,1504.6565057747698,-19.281451576473046,-19.28145157647308
CMR,2006,2007,-187.61791543977347,-3.6599650168882434,1504.6565057747698,1313.378625318108,-191.2778804566617,-191.2778804566617
CMR,2007,2008,-73.67171211818336,1.3882621520381944e-05,1313.378625318108,1239.7069270825464,-73.67169823556173,-73.67169823556185
CMR,2008,2009,-49.458894901099725,-1.3309806811658865e-05,1239.7069270825464,1190.24801887164,-49.45890821090643,-49.458908210906536
CMR,2009,2010,-32.03161840364713,2.2275867763901753e-05,1190.24801887164,1158.2164227438604,-32.031596127779494,-32.031596127779366
CMR,2010,2011,9.101553842467709,-8.973321427909891e-06,1158.2164227438604,1167.3179676130067,9.10154486914621,9.10154486914628
CMR,2011,2012,18.93677221339691,-2.4382555467858038e-05,1167.3179676130067,1186.254715443848,18.93674783084134,18.936747830841444
CMR,2012,2013,31.744876163358228,-6.406474275700728e-06,1186.254715443848,1217.9995852007323,31.744869756884327,31.74486975688395
CMR,2013,2014,38.8173380872813,3.422016899861597e-05,1217.9995852007323,1256.8169575081824,38.817372307450114,38.8173723074503
CMR,2014,2015,48.89687877145368,-2.016294562948489e-05,1256.8169575081824,1305.7138161166904,48.896858608507955,48.89685860850805
CMR,2015,2016,18.2695831264827,6.396281609789481,1305.7138161166904,1330.3796808529628,24.665864736272397,24.665864736272184
CMR,2016,2017,0.8968935951561363,4.601504139554226,1330.3796808529628,1335.878078587673,5.4983977347101245,5.4983977347103625
DZA,1999,2000,33.57563157902581,5.123586471021735,1189.5918588082457,1228.2910768582933,38.69921805004765,38.69921805004755
DZA,2000,2001,-39.59123130514971,-3.6559281650285,1228.2910768582933,1185.043917388115,-43.2471594701783,-43.24715947017821
DZA,2001,2002,7.984456752474056,-2.378707164451437,1185.043917388115,1190.6496669761377,5.605749588022718,5.605749588022619
DZA,2002,2003,18.207779597151987,-0.36189930220117245,1190.6496669761377,1208.4955472710885,17.845880294950803,17.845880294950813
DZA,2003,2004,-86.91386218665085,22.737911454192105,1208.4955472710885,1144.3195965386299,-64.17595073245866,-64.17595073245874
DZA,2004,2005,-15.912166682193407,22.401531231562267,1144.3195965386299,1150.8089610879988,6.489364549368929,6.48936454936886
DZA,2005,2006,-47.911208227721865,19.066784287292485,1150.8089610879988,1121.9645371475692,-28.84442394042958,-28.84442394042938
DZA,2006,2007,27.573910016292942,16.111544565897024,1121.9645371475692,1165.6499917297592,43.685454582190005,43.68545458218996
DZA,2007,2008,-35.64962867358689,15.282913209934541,1165.6499917297592,1145.283276266107,-20.366715463652326,-20.366715463652348
DZA,2008,2009,-5.086778197572274,9.401611028263481,1145.283276266107,1149.5981090967982,4.31483283069133,4.314832830691207
DZA,2009,2010,1.5972636163033478,10.576180629015203,1149.5981090967982,1161.7715533421167,12.173444245318478,12.173444245318551
DZA,2010,2011,22.58357072133659,4.809200631283712,1161.7715533421167,1189.164324694737,27.39277135262023,27.3927713526203
DZA,2011,2012,26.817071745026627,-0.7414488398329375,1189.164324694737,1215.2399475999307,26.075622905193768,26.07562290519369
DZA,2012,2013,-22.071043634341788,-1.5940613500272915,1215.2399475999307,1191.5748426155615,-23.665104984369236,-23.66510498436908
DZA,2013,2014,103.54531916204495,-1.6791707903079356,1191.5748426155615,1293.4409909872984,101.86614837173693,101.86614837173701
DZA,2014,2015,52.467907277600446,-3.799261107309074,1293.4409909872984,1342.10963715759,48.668646170291595,48.668646170291375
DZA,2015,2016,23.141894897086683,-1.740540311166785,1342.10963715759,1363.5109917435097,21.401354585919762,21.401354585919897
DZA,2016,2017,39.18780028443647,-0.10099805019104657,1363.5109917435097,1402.5977939777554,39.086802234245624,39.086802234245425
EGY,1960,1961,-0.029669677380243925,0.7808543408641319,9.719706716851213,10.4708913803351,0.7511846634838868,0.7511846634838879
EGY,1961,1962,0.47247717398719774,0.2221509593720838,10.4708913803351,11.165519513694383,0.6946281333592825,0.6946281333592815
EGY,1962,1963,0.21623555534301442,0.3811168116725503,11.165519513694383,11.762871880709946,0.5973523670155636,0.5973523670155647
EGY,1963,1964,0.35593975240807635,0.081831388613137,11.762871880709946,12.200643021731162,0.4377711410212157,0.43777114102121334
EGY,1964,1965,0.16610449235090505,0.08881412829843262,12.200643021731162,12.455561642380498,0.25491862064933635,0.2549186206493377
EGY,1965,1966,-0.13280250652868475,-0.3811382293193482,12.455561642380498,11.941620906532465,-0.513940735848033,-0.513940735848033
EGY,1966,1967,0.43350226781455803,-0.4745701705715559,11.941620906532465,11.900553003775467,-0.04106790275699801,-0.0410679027569979
EGY,1967,1968,-0.004333441896964496,0.2493110965317695,11.900553003775467,12.145530658410273,0.24497765463480548,0.244977654634805
EGY,1968,1969,0.7952807105046715,0.1117924632123134,12.145530658410273,13.052603832127257,0.9070731737169844,0.9070731737169849
EGY,1969,1970,0.08647111301282633,0.19903538910890733,13.052603832127257,13.338110334248992,0.28550650212173423,0.2855065021217337
EGY,1970,1971,-0.2139722689782272,0.0282938854158101,13.338110334248992,13.152431950686575,-0.18567838356241673,-0.1856783835624171
EGY,1971,1972,-1.0551345198908821,0.02733531448275176,13.152431950686575,12.124632745278443,-1.0277992054081313,-1.0277992054081304
EGY,1972,1973,2.0010704030118482,-2.0832016202287917e-05,12.124632745278443,14.12568231627409,2.0010495709956473,2.001049570995646
EGY,1973,1974,-0.6242078806774293,0.12324231568258642,14.12568231627409,13.624716751279246,-0.5009655649948446,-0.5009655649948428
EGY,1974,1975,1.229991033139367,0.6517627843053623,13.624716751279246,15.506470568723977,1.8817538174447304,1.8817538174447295
EGY,1975,1976,2.489869670717161,0.10957466410517157,15.506470568723977,18.10591490354631,2.5994443348223335,2.5994443348223326
EGY,1976,1977,1.730729884969033,0.01563888759642,18.10591490354631,19.85228367611176,1.7463687725654502,1.7463687725654529
EGY,1977,1978,1.6304090866074357,0.24681991710483164,19.85228367611176,21.72951267982403,1.8772290037122694,1.8772290037122672
EGY,1978,1979,1.3303386589094126,0.14224540636009164,21.72951267982403,23.20209674509353,1.4725840652695013,1.4725840652695044
EGY,1979,1980,1.4596897252555814,0.1265477013030632,23.20209674509353,24.788334171652178,1.5862374265586467,1.5862374265586445
EGY,1980,1981,-3.9817535828050046,0.817818552307049,24.788334171652178,21.62439914115422,-3.1639350304979565,-3.1639350304979557
EGY,1981,1982,2.0710072005629723,0.22937701942666455,21.62439914115422,23.92478336114386,2.3003842199896383,2.300384219989637
EGY,1982,1983,2.2889960720231923,0.15494178285279495,23.92478336114386,26.368721216019843,2.4439378548759834,2.4439378548759874
EGY,1983,1984,1.5703307862030915,0.1392012944562261,26.368721216019843,28.078253296679165,1.7095320806593222,1.7095320806593177
EGY,1984,1985,0.9568052247828354,0.017055727955485073,28.078253296679165,29.052114249417485,0.9738609527383204,0.9738609527383204
EGY,1985,1986,1.3474606889923617,-0.179458457212153,29.052114249417485,30.220116481197692,1.168002231780207,1.1680022317802088
EGY,1986,1987,0.03632142420325141,0.3543603709695622,30.220116481197692,30.61079827637051,0.3906817951728172,0.3906817951728136
EGY,1987,1988,-0.49691861899408174,0.3151491116632906,30.61079827637051,30.429028769039718,-0.18176950733079167,-0.1817695073307911
EGY,1988,1989,0.22842120967286145,0.3139604369325488,30.429028769039718,30.971410415645124,0.5423816466054063,0.5423816466054103
EGY,1989,1990,0.5044791007536114,0.2672394031312742,30.971410415645124,31.74312891953001,0.7717185038848875,0.7717185038848855
EGY,1990,1991,-0.5467123699744869,0.0010678292570807935,31.74312891953001,31.197484378812604,-0.545644540717408,-0.5456445407174061
EGY,1991,1992,0.4667445901303087,-0.2702093205985898,31.197484378812604,31.394019648344322,0.19653526953171863,0.1965352695317189
EGY,1992,1993,0.7921184421049337,-0.09914251600528867,31.394019648344322,32.08699557444397,0.6929759260996455,0.692975926099645
EGY,1993,1994,0.1564935659945966,0.11435707889735551,32.08699557444397,32.35784621933592,0.27085064489195076,0.2708506448919521
EGY,1994,1995,0.34487654473378726,0.10286238823022073,32.35784621933592,32.805585152299926,0.4477389329640076,0.447738932964008
EGY,1995,1996,1.976719102561316,0.858548783498017,32.805585152299926,35.64085303835927,2.8352678860593414,2.835267886059333
EGY,1996,1997,1.2152681878321738,0.3811909050915045,35.64085303835927,37.23731213128294,1.5964590929236735,1.5964590929236784
EGY,1997,1998,0.8080491431766668,0.26733691550586186,37.23731213128294,38.31269818996547,1.0753860586825255,1.0753860586825286
EGY,1998,1999,-3.9651468864249924,0.15876629623072203,38.31269818996547,34.506317599771194,-3.806380590194273,-3.80638059019427
EGY,1999,2000,2.2607259995010422,-0.02687721654655273,34.506317599771194,36.74016638272569,2.233848782954496,2.2338487829544897
EGY,2000,2001,1.207243703837858,0.009826827360011559,36.74016638272569,37.95723691392356,1.2170705311978693,1.2170705311978696
EGY,2001,2002,-0.654670139732638,-0.2184962888857202,37.95723691392356,37.0840704853052,-0.8731664286183616,-0.8731664286183582
EGY,2002,2003,-1.1266535249633076,-0.010633595424418385,37.0840704853052,35.94678336491747,-1.1372871203877253,-1.137287120387726
EGY,2003,2004,2.526879182997332,0.10632503892426687,35.94678336491747,38.57998758683907,2.633204221921595,2.633204221921599
EGY,2004,2005,-0.9916610915066222,0.3677707865428473,38.57998758683907,37.9560972818753,-0.6238903049637656,-0.623890304963775
EGY,2005,2006,3.160378611963769,0.7453162686935548,37.9560972818753,41.86179216253262,3.9056948806573217,3.905694880657324
EGY,2006,2007,-0.21682347277903957,0.5503662521358373,41.86179216253262,42.19533494188942,0.3335427793567973,0.33354277935679777
EGY,2007,2008,1.496832905747752,0.21019056095418048,42.19533494188942,43.902358408591354,1.7070234667019335,1.7070234667019326
EGY,2008,2009,-0.13349921946744522,0.636217045336278,43.902358408591354,44.40507623446018,0.5027178258688281,0.5027178258688327
EGY,2009,2010,-0.20172432135890858,0.685686611959802,44.40507623446018,44.88903852506108,0.4839622906008998,0.48396229060089335
EGY,2010,2011,2.4120536924177665,-0.7773372566062072,44.88903852506108,46.52375496087264,1.634716435811555,1.6347164358115593
EGY,2011,2012,-0.7924949178651873,0.8156605759464092,46.52375496087264,46.54692061895386,0.023165658081225615,0.02316565808122184
EGY,2012,2013,0.45793772753513334,-0.41323538914673547,46.54692061895386,46.59162295734226,0.04470233838839732,0.04470233838839788
EGY,2013,2014,0.2903454636935377,0.17364278104132613,46.59162295734226,47.055611202077124,0.463988244734864,0.46398824473486383
EGY,2014,2015,1.8036815990308859,0.5790447706204314,47.055611202077124,49.43833757172844,2.3827263696513157,2.3827263696513175
EGY,2015,2016,0.21336731399152148,0.05529791790050757,49.43833757172844,49.70700280362047,0.2686652318920295,0.26866523189202907
EGY,2016,2017,0.2706102313932828,0.29671015338448403,49.70700280362047,50.27432318839823,0.5673203847777586,0.5673203847777668
ETH,1961,1962,-0.03632877610538173,0.0634408325927025,7.501392185504265,7.528504241991586,0.027112056487320402,0.02711205648732077
ETH,1962,1963,-0.0010855633769193337,0.03687038710105228,7.528504241991586,7.564289065715719,0.03578482372413294,0.03578482372413295
ETH,1963,1964,-0.007303566670491502,0.07536326950015529,7.564289065715719,7.632348768545382,0.06805970282966367,0.06805970282966378
ETH,1964,1965,-0.08547407241791911,0.09351734610814977,7.632348768545382,7.640392042235614,0.008043273690232056,0.008043273690230654
ETH,1965,1966,-0.004748916602999027,0.07628025035509231,7.640392042235614,7.711923375987706,0.07153133375209197,0.07153133375209328
ETH,1966,1967,0.020870259936349986,0.0857024668362846,7.711923375987706,7.818496102760341,0.10657272677263485,0.10657272677263459
ETH,1967,1968,0.3206047386810104,-0.018681940831692032,7.818496102760341,8.12041890060966,0.3019227978493193,0.30192279784931836
ETH,1968,1969,-0.06360249069068767,0.09379568943227769,8.12041890060966,8.15061209935125,0.0301931987415891,0.030193198741590016
ETH,1969,1970,-0.03285820307435026,0.07848258418145401,8.15061209935125,8.196236480458353,0.04562438110710332,0.045624381107103755
ETH,1970,1971,-0.07352315857765913,0.08126407895157878,8.196236480458353,8.203977400832272,0.00774092037391938,0.007740920373919644
ETH,1971,1972,-0.034706902559545144,0.07907253028607225,8.203977400832272,8.2483430285588,0.044365627726527634,0.04436562772652711
ETH,1972,1973,-0.2038605447492139,0.0641874917279748,8.2483430285588,8.10866997553756,-0.1396730530212391,-0.13967305302123909
ETH,1973,1974,-0.2182240471374708,0.03127186375821561,8.10866997553756,7.921717792158306,-0.18695218337925468,-0.18695218337925518
ETH,1974,1975,-0.3452554477424422,0.025348917027208026,7.921717792158306,7.601811261443071,-0.3199065307152349,-0.31990653071523417
ETH,1975,1976,-0.09845527335611219,0.005929138577772816,7.601811261443071,7.509285126664732,-0.09252613477833904,-0.09252613477833938
ETH,1976,1977,-0.24454456968042643,0.028194514191285144,7.509285126664732,7.292935071175591,-0.21635005548914155,-0.21635005548914127
ETH,1977,1978,-0.4056536166423843,0.0055403581223673615,7.292935071175591,6.892821812655574,-0.4001132585200171,-0.40011325852001695
ETH,1978,1979,0.01677894193575548,0.074145479245393,6.892821812655574,6.983746233836722,0.09092442118114885,0.09092442118114848
ETH,1979,1980,-0.00978272554804907,0.09015615939055151,6.983746233836722,7.064119667679225,0.08037343384250217,0.08037343384250244
ETH,1980,1981,-0.0738079283943319,0.015779795115922327,7.064119667679225,7.006091534400816,-0.058028133278408944,-0.05802813327840957
ETH,1981,1982,-0.29590977706308264,0.019603942898991776,7.006091534400816,6.729785700236725,-0.2763058341640905,-0.2763058341640909
ETH,1982,1983,0.09264674605174511,-0.0018572316029032082,6.729785700236725,6.820575214685567,0.09078951444884176,0.0907895144488419
ETH,1983,1984,-0.8192757783654881,0.015866781485298073,6.820575214685567,6.017166217805376,-0.803408996880191,-0.8034089968801901
ETH,1984,1985,-0.7096597899030931,-0.0175080406877123,6.017166217805376,5.28999838721457,-0.7271678305908056,-0.7271678305908054
ETH,1985,1986,0.3208236577324334,-0.009865855229866383,5.28999838721457,5.600956189717138,0.31095780250256766,0.310957802502567
ETH,1986,1987,0.5191044487412811,-0.005585059945184774,5.600956189717138,6.114475578513234,0.5135193887960963,0.5135193887960964
ETH,1987,1988,-0.18332642300075433,0.0111191966305623,6.114475578513234,5.942268352143042,-0.17220722637019215,-0.17220722637019203
ETH,1988,1989,-0.013204344933076824,-0.026803491371358026,5.942268352143042,5.9022605158386074,-0.04000783630443472,-0.04000783630443485
ETH,1989,1990,-0.12345604096605747,-0.041684841306874824,5.9022605158386074,5.737119633565675,-0.1651408822729321,-0.1651408822729323
ETH,1990,1991,-0.1572787380332149,-0.07035043192714704,5.737119633565675,5.509490463605313,-0.22762916996036253,-0.22762916996036195
ETH,1991,1992,-0.4111648653907436,0.032151860885135844,5.509490463605313,5.130477459099706,-0.37901300450560704,-0.37901300450560776
ETH,1992,1993,0.4489780794519992,0.18562499676591637,5.130477459099706,5.7650805353176215,0.6346030762179158,0.6346030762179156
ETH,1993,1994,-0.21947371219577727,0.05935277727353434,5.7650805353176215,5.604959600395378,-0.16012093492224366,-0.16012093492224294
ETH,1994,1995,0.04392131065620644,0.05909767139227045,5.604959600395378,5.707978582443855,0.10301898204847681,0.1030189820484769
ETH,1995,1996,0.011737866929377616,0.1241804873803498,5.707978582443855,5.843896936753582,0.13591835430972754,0.13591835430972743
ETH,1996,1997,0.14887683887205055,0.014039831454921117,5.843896936753582,6.006813607080554,0.16291667032697177,0.16291667032697166
ETH,1997,1998,-0.3978813123535603,-0.01796863827622372,6.006813607080554,5.59096365645077,-0.41584995062978436,-0.415849950629784
ETH,1998,1999,0.006834626587150422,0.08234380140976522,5.59096365645077,5.680142084447686,0.08917842799691655,0.08917842799691564
ETH,1999,2000,0.01438693206928306,0.09863786057451727,5.680142084447686,5.793166877091486,0.11302479264379972,0.11302479264380033
ETH,2000,2001,0.37979851659535047,-0.04342117687705825,5.793166877091486,6.129544216809778,0.3363773397182923,0.3363773397182922
ETH,2001,2002,0.04909164547418171,-0.06735898279409593,6.129544216809778,6.111276879489864,-0.018267337319914034,-0.018267337319914215
ETH,2002,2003,-0.25309462803435256,-0.02356921606326364,6.111276879489864,5.834613035392248,-0.2766638440976159,-0.2766638440976162
ETH,2003,2004,0.5147879202066333,0.03389790484475784,5.834613035392248,6.383298860443639,0.5486858250513906,0.5486858250513912
ETH,2004,2005,0.4573104821273275,0.13506338748436042,6.383298860443639,6.975672730055326,0.5923738696116869,0.5923738696116879
ETH,2005,2006,0.509191556128741,0.14861580063906035,6.975672730055326,7.633480086823129,0.6578073567678029,0.6578073567678013
ETH,2006,2007,0.4239983221821007,0.17239993947419266,7.633480086823129,8.22987834847942,0.596398261656292,0.5963982616562934
ETH,2007,2008,0.3544338012485123,0.20895546351914168,8.22987834847942,8.793267613247075,0.5633892647676539,0.5633892647676539
ETH,2008,2009,0.30904480838166865,0.1877928745036534,8.793267613247075,9.290105296132399,0.4968376828853245,0.49683768288532204
ETH,2009,2010,0.3681128560794809,0.19944726393424855,9.290105296132399,9.857665416146126,0.5675601200137272,0.5675601200137295
ETH,2010,2011,0.5857901208707154,0.16344885719772514,9.857665416146126,10.606904394214567,0.7492389780684405,0.7492389780684405
ETH,2011,2012,0.32717297464567546,0.26630759120330016,10.606904394214567,11.200384960063543,0.5934805658489761,0.5934805658489757
ETH,2012,2013,0.27203443633783037,0.3827966960267384,11.200384960063543,11.855216092428112,0.6548311323645688,0.6548311323645688
ETH,2013,2014,0.3836630338658448,0.31146919933388423,11.855216092428112,12.55034832562784,0.6951322331997289,0.695132233199729
ETH,2014,2015,0.46947219540650853,0.28886055819811374,12.55034832562784,13.308681079232464,0.7583327536046234,0.7583327536046223
ETH,2015,2016,0.7165306043844873,0.15322932551689966,13.308681079232464,14.17844100913385,0.8697599299013863,0.869759929901387
ETH,2016,2017,0.6356156573834746,0.2069262487020961,14.17844100913385,15.020982915219422,0.8425419060855717,0.8425419060855707
GHA,1960,1961,0.03734718100601029,0.012223356151185461,3.2122795907240174,3.261850127881213,0.049570537157195727,0.049570537157195754
GHA,1961,1962,0.13226029584004828,-0.010451821041299639,3.261850127881213,3.3836586026799615,0.12180847479874846,0.12180847479874864
GHA,1962,1963,-0.04835128557301026,0.0529471222918359,3.3836586026799615,3.3882544393987875,0.0045958367188259075,0.004595836718825644
GHA,1963,1964,0.19216100015576656,-0.09176644319340366,3.3882544393987875,3.4886489963611504,0.10039455696236299,0.10039455696236291
GHA,1964,1965,-0.00027092358234356503,-0.017347734682498988,3.4886489963611504,3.471030338096308,-0.017618658264842324,-0.017618658264842553
GHA,1965,1966,-0.22285292220932817,-0.02868975042105849,3.471030338096308,3.2194876654659215,-0.25154267263038665,-0.25154267263038665
GHA,1966,1967,-0.20633889615811107,0.07862477319970347,3.2194876654659215,3.0917735425075135,-0.127714122958408,-0.12771412295840762
GHA,1967,1968,0.013902334475309398,0.0035860289161588886,3.0917735425075135,3.109261905898982,0.017488363391468642,0.017488363391468288
GHA,1968,1969,-0.04493839185537851,0.07444820297133131,3.109261905898982,3.1387717170149347,0.029509811115952633,0.0295098111159528
GHA,1969,1970,0.10523468696212006,0.03148432160832215,3.1387717170149347,3.275490725585377,0.1367190085704424,0.13671900857044222
GHA,1970,1971,-0.01568936274445743,0.022841619210896204,3.275490725585377,3.282642982051816,0.0071522564664388,0.007152256466438772
GHA,1971,1972,-0.10237669253804532,-0.04759403258868289,3.282642982051816,3.1326722569250878,-0.14997072512672815,-0.1499707251267282
GHA,1972,1973,-0.17253652128306635,0.09466109886558396,3.1326722569250878,3.054796834507605,-0.07787542241748291,-0.07787542241748238
GHA,1973,1974,0.027400011063341924,0.016630728194486265,3.054796834507605,3.0988275737654334,0.04403073925782852,0.04403073925782819
GHA,1974,1975,-0.4415867528824984,0.008465364755925145,3.0988275737654334,2.66570618563886,-0.4331213881265734,-0.43312138812657325
GHA,1975,1976,-0.09370174487566812,-0.03666845761506417,2.66570618563886,2.5353359831481277,-0.13037020249073228,-0.13037020249073228
GHA,1976,1977,-0.10031275440809372,0.05687536778076506,2.5353359831481277,2.491898596520799,-0.04343738662732877,-0.043437386627328656
GHA,1977,1978,0.029759734127432776,0.002467468040819123,2.491898596520799,2.524125798689051,0.032227202168252145,0.032227202168251895
GHA,1978,1979,-0.03535743802855974,-0.0621228555939322,2.524125798689051,2.426645505066559,-0.09748029362249211,-0.09748029362249194
GHA,1979,1980,-0.056514201952207244,-0.015759544518700985,2.426645505066559,2.3543717585956507,-0.07227374647090823,-0.07227374647090823
GHA,1980,1981,-0.10025901437892738,-0.02741523128747197,2.3543717585956507,2.2266975129292517,-0.12767424566639907,-0.12767424566639934
GHA,1981,1982,-0.09690402134056689,-0.07472402457718655,2.2266975129292517,2.055069467011498,-0.1716280459177537,-0.17162804591775344
GHA,1982,1983,-0.12780029073548005,-0.027932665373127427,2.055069467011498,1.8993365109028906,-0.15573295610860738,-0.1557329561086075
GHA,1983,1984,-0.03246191486476196,0.034659817457569776,1.8993365109028906,1.9015344134956982,0.00219790259280761,0.0021979025928078183
GHA,1984,1985,-0.018108915600624893,0.04505309730133814,1.9015344134956982,1.9284785951964116,0.026944181700713443,0.02694418170071325
GHA,1985,1986,0.026573450946070054,0.023329832210188244,1.9284785951964116,1.9783818783526699,0.04990328315625825,0.0499032831562583
