african_iso3,northern_iso3,year,trade_imf,trade_imf_n_directions,gdp_northern,gdp_ppp_northern
AGO,DNK,1968,2200.0,2,13196541.952,
AGO,DNK,1969,7744.5,2,15009384.448,
AGO,DNK,1970,21919.5,2,16866156.544,
AGO,DNK,1971,18546.5,2,18823149.568,
AGO,DNK,1972,7733.5,2,22966364.16,
AGO,DNK,1973,5426.5,2,30459580.416,
AGO,DNK,1974,7751.5,2,33900564.48,
AGO,DNK,1975,13750.0,2,40251072.512,
AGO,DNK,1976,2860.0,2,44401700.864,
AGO,DNK,1977,15010.0,2,49666416.64,
AGO,DNK,1978,4740.0,2,60281335.808,
AGO,DNK,1979,11120.0,2,70309797.888,
AGO,DNK,1980,13370.0,2,70867468.288,
AGO,DNK,1981,20378.591,2,61376991.232,
AGO,DNK,1982,14468.0455,2,59916300.288,
AGO,DNK,1983,16973.7275,2,60188397.568,
AGO,DNK,1984,11411.591,2,58673426.432,
AGO,DNK,1985,8647.2275,2,62220603.392,
AGO,DNK,1986,6360.1365000000005,2,87800283.136,
AGO,DNK,1987,10051.3635,2,109150052.352,
AGO,DNK,1988,8148.0,1,115111919.616,
AGO,DNK,1989,8937.5235,2,111886843.904,
AGO,DNK,1990,21576.7015,2,138094870.528,93638777.158
AGO,DNK,1991,9002.258000000002,2,138964910.08,98103996.84
AGO,DNK,1992,9122.333999999999,2,152690737.152,102303999.649
AGO,DNK,1993,6002.6075,2,142962900.992,104749234.575
AGO,DNK,1994,3890.706,1,156144910.336,112683013.213
AGO,DNK,1995,8005.611,2,185006964.736,118516002.095
AGO,DNK,1996,10139.2495,2,187632402.432,124799241.678
AGO,DNK,1997,9820.656,2,173537591.296,131640704.054
AGO,DNK,1998,13862.4215,2,176991993.856,136782028.367
AGO,DNK,1999,10946.5365,2,177965219.84,141846322.306
AGO,DNK,2000,17694.0015,2,164158799.872,152926935.608
AGO,DNK,2001,22815.8015,2,164791418.88,158176357.471
AGO,DNK,2002,18072.474,2,178635161.6,164720380.732
AGO,DNK,2003,20746.837,2,218095992.832,165945673.115
AGO,DNK,2004,20699.0495,2,251244527.616,177981462.286
AGO,DNK,2005,20004.008,2,264559083.52,185074447.122
AGO,DNK,2006,23868.4605,2,282962132.992,202903312.337
AGO,DNK,2007,14145.619,2,319500288.0,212740486.08
AGO,DNK,2008,21063.2925,2,352589414.4,226767494.179
AGO,DNK,2009,19776.0805,2,319764332.544,223027792.498
AGO,DNK,2010,27489.842,2,319812403.2,239009470.494
AGO,DNK,2011,20287.5375,2,341497937.92,247352304.134
AGO,DNK,2012,122769.4415,2,322276556.8,250524580.732
AGO,DNK,2013,52314.594,2,335877537.792,262368103.968
AGO,DNK,2014,36039.477,2,352296960.0,269789554.446
AGO,DNK,2015,54419.776,2,301307822.08,278381497.143
AGO,DNK,2016,34269.8175,2,306142937.088,284813453.896
AGO,DNK,2017,15058.409000000001,2,332121063.806,319130157.564
AGO,ESP,1950,700.0,1,7160999.936,
AGO,ESP,1951,1150.0,1,7490999.808,
AGO,ESP,1952,1600.0,2,7843999.744,
AGO,ESP,1953,900.0,2,8247000.064,
AGO,ESP,1954,800.0,2,8652000.256,
AGO,ESP,1955,700.0,2,9653000.192,
AGO,ESP,1956,1400.0,2,11091000.32,
AGO,ESP,1957,1900.0,2,12209999.872,
AGO,ESP,1958,650.0,2,13857000.448,
AGO,ESP,1959,2400.0,2,12051000.32,
AGO,ESP,1960,2250.0,2,12072126.464,
AGO,ESP,1961,2650.0,2,13834300.416,
AGO,ESP,1962,2950.0,2,16138545.152,
AGO,ESP,1963,4400.0,2,19074914.304,
AGO,ESP,1964,4650.0,2,21343844.352,
AGO,ESP,1965,4200.0,2,24756959.232,
AGO,ESP,1966,7900.0,2,28721061.888,
AGO,ESP,1967,7050.0,2,31647119.36,
AGO,ESP,1968,8455.0,2,31475548.16,
AGO,ESP,1969,16201.5,2,36038713.344,
AGO,ESP,1970,24226.5,2,40881655.808,
AGO,ESP,1971,21467.0,2,46492798.976,
AGO,ESP,1972,30642.0,2,58971807.744,
AGO,ESP,1973,35907.5,2,78425931.776,
AGO,ESP,1974,55553.5,2,97009803.264,
AGO,ESP,1975,55210.0,2,114465300.48,
AGO,ESP,1976,11920.0,2,118185304.064,
AGO,ESP,1977,25880.0,2,132089528.32,
AGO,ESP,1978,32000.0,2,160163479.552,
AGO,ESP,1979,35210.0,2,214019080.192,
AGO,ESP,1980,77490.0,2,232134606.848,
AGO,ESP,1981,160309.2265,2,202257039.36,
AGO,ESP,1982,177731.586,2,195464413.184,
AGO,ESP,1983,201430.086,2,170486874.112,
AGO,ESP,1984,262835.047,2,171635458.048,
AGO,ESP,1985,392294.328,2,180302413.824,
AGO,ESP,1986,254874.14049999998,2,250638467.072,
AGO,ESP,1987,90016.5,2,317882171.392,
AGO,ESP,1988,149679.40600000002,2,375138713.6,
AGO,ESP,1989,83186.21450000002,2,413630529.536,
AGO,ESP,1990,167477.2855,2,535101243.392,529623458.645
AGO,ESP,1991,140601.453,2,575598559.232,561184760.358
AGO,ESP,1992,473788.285,2,629202419.712,579310856.797
AGO,ESP,1993,217567.5465,2,523649482.752,586976830.403
AGO,ESP,1994,170237.5785,2,529121574.912,613755140.827
AGO,ESP,1995,174662.7775,2,612939661.312,643833197.139
AGO,ESP,1996,294233.113,2,640998309.888,674815287.029
AGO,ESP,1997,266150.84,2,588692062.208,715279436.557
AGO,ESP,1998,132292.785,2,617042018.304,764647267.628
AGO,ESP,1999,135147.8765,2,633194086.4,803988041.287
AGO,ESP,2000,237212.5245,2,595402620.928,872912102.31
AGO,ESP,2001,223731.5635,2,625975820.288,938063469.288
AGO,ESP,2002,318525.3985,2,705145864.192,1009397665.672
AGO,ESP,2003,204730.28100000002,2,906853285.888,1056989992.778
AGO,ESP,2004,293255.6285,2,1069601980.416,1124492854.271
AGO,ESP,2005,686958.066,2,1157247664.128,1209299968.291
AGO,ESP,2006,731428.6410000001,2,1264486711.296,1368901238.29
AGO,ESP,2007,2410646.266,2,1479265746.944,1473681698.813
AGO,ESP,2008,3696149.8435,2,1635049537.536,1537767509.527
AGO,ESP,2009,1193055.031,2,1498984480.768,1503253696.369
AGO,ESP,2010,1151108.5935,2,1431587651.584,1489722704.595
AGO,ESP,2011,960895.8125,2,1494598156.288,1498907060.209
AGO,ESP,2012,1976809.391,2,1355732615.168,1496106340.363
AGO,ESP,2013,3180225.4065,2,1393040162.816,1519908120.925
AGO,ESP,2014,4073923.8279999997,2,1375856099.328,1564461186.608
AGO,ESP,2015,2535846.8125,2,1192955478.016,1611564911.229
AGO,ESP,2016,1084072.1014999999,2,1232088203.264,1686372919.95
AGO,ESP,2017,1356291.4535,2,1312539279.462,1841780549.395
AGO,EST,1991,,0,6554670.08,
AGO,EST,1992,,0,,
AGO,EST,1993,6.6305,1,,
AGO,EST,1994,9.290500000000002,1,,
AGO,EST,1995,1.9835,2,4362191.36,9021773.932
AGO,EST,1996,27.825,1,4739181.568,9662625.573
AGO,EST,1997,105.0,1,5059146.752,10967584.787
AGO,EST,1998,882.0,1,5608007.168,11584232.684
AGO,EST,1999,30.5455,2,5715278.848,11633853.162
AGO,EST,2000,31.125,2,5685561.344,13151238.236
AGO,EST,2001,87.7935,2,6233506.304,14334255.34
AGO,EST,2002,561.375,2,7308609.024,15987498.483
AGO,EST,2003,190.86,2,9822143.488,17906970.227
AGO,EST,2004,121.6635,2,12057639.936,19661077.468
AGO,EST,2005,111.767,1,14003096.576,22375658.815
AGO,EST,2006,246.924,1,16958045.184,25951775.515
AGO,EST,2007,11399.850999999999,1,22228670.464,29435505.28
AGO,EST,2008,26162.547,1,24185794.56,30303860.344
AGO,EST,2009,12631.335500000001,1,19640621.056,27388722.228
AGO,EST,2010,15340.6275,1,19479013.376,28791082.639
AGO,EST,2011,9716.3285,1,22803433.472,32579424.941
AGO,EST,2012,9150.237,1,22660753.408,34419815.454
AGO,EST,2013,19439.646999999997,1,24880265.216,36158609.482
AGO,EST,2014,1056.5565000000001,1,26213941.248,37521416.445
AGO,EST,2015,958.238,2,22460471.296,38076810.049
AGO,EST,2016,3311.3695000000002,2,23136741.376,38658097.408
AGO,EST,2017,6083.328,1,26924385.103,44556473.263
AGO,FIN,1950,,0,2337999.872,
AGO,FIN,1951,,0,3411000.064,
AGO,FIN,1952,150.0,1,3528000.0,
AGO,FIN,1953,400.0,1,3484999.936,
AGO,FIN,1954,300.0,1,3870000.128,
AGO,FIN,1955,300.0,1,4286000.128,
AGO,FIN,1956,200.0,1,4766000.128,
AGO,FIN,1957,450.0,1,4615000.064,
AGO,FIN,1958,200.0,1,4038000.128,
AGO,FIN,1959,300.0,1,4390000.128,
AGO,FIN,1960,750.0,1,5224102.4,
AGO,FIN,1961,500.0,1,5921659.392,
AGO,FIN,1962,400.0,1,6340580.864,
AGO,FIN,1963,700.0,1,6885920.256,
AGO,FIN,1964,850.0,2,7766654.976,
AGO,FIN,1965,800.0,2,8589340.16,
AGO,FIN,1966,900.0,2,9208524.8,
AGO,FIN,1967,950.0,2,9368953.856,
AGO,FIN,1968,550.0,2,8823033.856,
AGO,FIN,1969,917.0,2,10070766.592,
AGO,FIN,1970,842.0,2,11365953.536,
AGO,FIN,1971,176.0,2,12536710.144,
AGO,FIN,1972,447.5,2,14754136.064,
AGO,FIN,1973,1147.5,2,19486826.496,
AGO,FIN,1974,1645.5,2,24867278.848,
AGO,FIN,1975,1280.0,2,29494515.712,
AGO,FIN,1976,600.0,2,31873171.456,
AGO,FIN,1977,20.0,1,33524682.752,
AGO,FIN,1978,1310.0,2,36283092.992,
AGO,FIN,1979,1070.0,2,44498284.544,
AGO,FIN,1980,330.0,2,53685051.392,
AGO,FIN,1981,5544.0,1,52485533.696,
AGO,FIN,1982,522.1365000000001,2,52832120.832,
AGO,FIN,1983,441.0,1,51014090.752,
AGO,FIN,1984,577.5,1,52926394.368,
AGO,FIN,1985,2045.591,2,55914237.952,
AGO,FIN,1986,840.0,1,73586679.808,
AGO,FIN,1987,2719.5,1,91642093.568,
AGO,FIN,1988,2142.0,1,109103054.848,
AGO,FIN,1989,5741.279,1,119064707.072,
AGO,FIN,1990,2357.8779999999997,1,141517651.968,90495172.961
AGO,FIN,1991,1462.0055,1,127866486.784,87976901.536
AGO,FIN,1992,1100.3725,1,112625434.624,86990843.878
AGO,FIN,1993,572.064,1,89255747.584,88406379.842
AGO,FIN,1994,5557.8324999999995,2,103321567.232,93844504.387
AGO,FIN,1995,514.0799999999999,1,134199345.152,99832255.555
AGO,FIN,1996,834.053,1,132099407.872,102792188.761
AGO,FIN,1997,281.3945,2,126833123.328,111860633.316
AGO,FIN,1998,1436.4360000000001,1,133936357.376,121285577.553
AGO,FIN,1999,1798.3729999999998,2,135225868.288,127941800.558
AGO,FIN,2000,3800.9985000000006,2,125539893.248,138372003.282
AGO,FIN,2001,3544.8985000000002,2,129250115.584,144404797.73
AGO,FIN,2002,3470.3639999999996,2,139552980.992,148566373.419
AGO,FIN,2003,3523.4725000000003,1,171071111.168,151089743.334
AGO,FIN,2004,4457.3814999999995,2,196776624.128,162806011.855
AGO,FIN,2005,3839.6235,2,204430934.016,167840485.837
AGO,FIN,2006,4749.7480000000005,2,216541413.376,181069017.785
AGO,FIN,2007,7108.8835,2,255371509.76,199323140.559
AGO,FIN,2008,10756.6465,2,283752988.672,212373304.098
AGO,FIN,2009,17457.548000000003,2,251483881.472,202176229.224
AGO,FIN,2010,57273.2755,1,247799808.0,208164128.125
AGO,FIN,2011,10323.178,2,273674240.0,219213912.532
AGO,FIN,2012,12191.2855,2,255776227.328,219916455.236
AGO,FIN,2013,4401.025,2,267328618.496,224594276.07
AGO,FIN,2014,7568.6725,2,272609296.384,226716922.174
AGO,FIN,2015,48476.582500000004,2,232361689.088,231648487.73
AGO,FIN,2016,5414.041000000001,2,236785041.408,236578866.806
AGO,FIN,2017,5080.1185,2,255647979.916,262026475.788
AGO,FRA,1950,5600.0,2,28807999.488,
AGO,FRA,1951,18200.0,2,35143000.064,
AGO,FRA,1952,5300.0,2,41600000.0,
AGO,FRA,1953,5100.0,2,43399999.488,
AGO,FRA,1954,5000.0,2,45943001.088,
AGO,FRA,1955,5300.0,2,49200001.024,
AGO,FRA,1956,6700.0,2,54656999.424,
AGO,FRA,1957,5900.0,2,58905001.984,
AGO,FRA,1958,8100.0,2,58192998.4,
AGO,FRA,1959,5800.0,2,54812000.256,
AGO,FRA,1960,6100.0,2,62651473.92,
AGO,FRA,1961,5500.0,2,68346740.736,
AGO,FRA,1962,7950.0,2,76313780.224,
AGO,FRA,1963,8850.0,2,85551112.192,
AGO,FRA,1964,10550.0,2,94906597.376,
AGO,FRA,1965,17400.0,2,102160572.416,
AGO,FRA,1966,9250.0,2,110597464.064,
AGO,FRA,1967,14950.0,2,119466139.648,
AGO,FRA,1968,17750.0,2,129847107.584,
AGO,FRA,1969,20725.0,2,140725501.952,
AGO,FRA,1970,24603.0,2,148948860.928,
AGO,FRA,1971,28202.5,2,166564462.592,
AGO,FRA,1972,40303.5,2,204283478.016,
AGO,FRA,1973,51896.5,2,265381560.32,
AGO,FRA,1974,69162.5,2,286526177.28,
AGO,FRA,1975,56900.0,2,362000908.288,
AGO,FRA,1976,21200.0,2,373410267.136,
AGO,FRA,1977,42800.0,2,411464302.592,
AGO,FRA,1978,33000.0,2,508183150.592,
AGO,FRA,1979,52200.0,2,615834124.288,
AGO,FRA,1980,93900.0,2,703525289.984,
AGO,FRA,1981,174700.909,2,617589637.12,
AGO,FRA,1982,135287.7275,2,586837000.192,
AGO,FRA,1983,88839.5455,2,561852121.088,
AGO,FRA,1984,105162.273,2,532648787.968,
AGO,FRA,1985,224222.7265,2,555197136.896,
AGO,FRA,1986,229577.7265,2,774556286.976,
AGO,FRA,1987,222876.8205,2,938368434.176,
AGO,FRA,1988,232783.6365,2,1023504023.552,
AGO,FRA,1989,223124.0685,2,1030122373.12,
AGO,FRA,1990,661574.516,2,1275300544.512,1032204625.984
AGO,FRA,1991,529951.2494999999,2,1275563343.872,1077644354.732
AGO,FRA,1992,412838.94550000003,2,1408724893.696,1119841801.454
AGO,FRA,1993,229169.582,2,1330094931.968,1139461506.1
AGO,FRA,1994,259983.8865,2,1401636388.864,1191004208.464
AGO,FRA,1995,487311.277,2,1609892233.216,1241196890.541
AGO,FRA,1996,297293.43799999997,2,1614245396.48,1281488825.462
AGO,FRA,1997,295707.894,2,1460709097.472,1339949545.924
AGO,FRA,1998,230729.742,2,1510758285.312,1411612661.936
AGO,FRA,1999,252536.12099999998,2,1500275933.184,1478039216.098
AGO,FRA,2000,1539390.8595,2,1368438341.632,1595459935.808
AGO,FRA,2001,1699770.5465,2,1382218334.208,1698364999.78
AGO,FRA,2002,1709568.742,2,1500337799.168,1770065439.591
AGO,FRA,2003,1807691.594,2,1848124112.896,1758832627.983
AGO,FRA,2004,1881646.336,2,2124204605.44,1829067760.911
AGO,FRA,2005,2435769.586,2,2203623882.752,1933507045.604
AGO,FRA,2006,2538458.766,2,2324892745.728,2070453423.185
AGO,FRA,2007,3425548.25,2,2662975930.368,2186192738.946
AGO,FRA,2008,4437332.0940000005,2,2923574067.2,2263191793.839
AGO,FRA,2009,3884424.344,2,2693665128.448,2249679780.209
AGO,FRA,2010,3043469.875,2,2646837035.008,2342745041.035
AGO,FRA,2011,2837783.031,2,2862680113.152,2447562936.718
AGO,FRA,2012,2091147.406,2,2686722506.752,2471783167.378
AGO,FRA,2013,1965791.281,2,2806427942.912,2606140877.208
AGO,FRA,2014,3006924.031,2,2849305264.128,2667963208.201
AGO,FRA,2015,2297869.969,2,2433561919.488,2743455320.639
AGO,FRA,2016,1343871.4215,2,2465454096.384,2773931830.825
AGO,FRA,2017,780763.2975000001,2,2595151045.198,2983008898.74
AGO,GBR,1950,10950.0,2,37339000.832,
AGO,GBR,1951,16700.0,2,41485000.704,
AGO,GBR,1952,19200.0,2,44552998.912,
AGO,GBR,1953,21400.0,2,48118001.664,
AGO,GBR,1954,18400.0,2,50758000.64,
AGO,GBR,1955,16800.0,2,54078001.152,
AGO,GBR,1956,17650.0,2,58574999.552,
AGO,GBR,1957,19250.0,2,61954998.272,
AGO,GBR,1958,24850.0,2,65000001.536,
AGO,GBR,1959,23750.0,2,68287000.576,
AGO,GBR,1960,22650.0,2,72328044.544,
AGO,GBR,1961,28550.0,2,76694364.16,
AGO,GBR,1962,27750.0,2,80601939.968,
AGO,GBR,1963,28400.0,2,85443764.224,
AGO,GBR,1964,24650.0,2,93387595.776,
AGO,GBR,1965,23450.0,2,100595785.728,
AGO,GBR,1966,24800.0,2,107090722.816,
AGO,GBR,1967,23200.0,2,111185379.328,
AGO,GBR,1968,31400.0,2,104702738.432,
AGO,GBR,1969,35352.0,2,112676872.192,
AGO,GBR,1970,51822.5,2,130596347.904,
AGO,GBR,1971,50695.5,2,147735298.048,
AGO,GBR,1972,51040.0,2,169739452.416,
AGO,GBR,1973,74208.5,2,191551242.24,
AGO,GBR,1974,99471.5,2,206919335.936,
AGO,GBR,1975,47500.0,2,247414980.608,
AGO,GBR,1976,22900.0,2,237713752.064,
AGO,GBR,1977,27900.0,2,268474777.6,
AGO,GBR,1978,124900.0,2,340235583.488,
AGO,GBR,1979,170200.0,2,442115129.344,
AGO,GBR,1980,257800.0,2,567100243.968,
AGO,GBR,1981,56642.7275,2,538970587.136,
AGO,GBR,1982,59229.5455,2,513778810.88,
AGO,GBR,1983,82682.7285,2,487323140.096,
AGO,GBR,1984,251599.086,2,459229233.152,
AGO,GBR,1985,232546.35950000002,2,485849333.76,
AGO,GBR,1986,107090.45300000001,2,596948156.416,
AGO,GBR,1987,54227.7275,2,733111386.112,
AGO,GBR,1988,66488.375,2,890702331.904,
AGO,GBR,1989,44735.0265,2,899362914.304,
AGO,GBR,1990,64571.56449999999,2,1066688577.536,958275743.992
AGO,GBR,1991,173548.33000000002,2,1116031287.296,979091965.434
AGO,GBR,1992,360829.21499999997,2,1157648089.088,1005014832.181
AGO,GBR,1993,74258.07800000001,2,1043142279.168,1054721578.504
AGO,GBR,1994,57081.461,2,1130232676.352,1119017085.675
AGO,GBR,1995,85097.207,2,1235567247.36,1170987530.774
AGO,GBR,1996,88601.60949999999,2,1304507056.128,1251022787.137
AGO,GBR,1997,166495.54200000002,2,1438736056.32,1323746089.129
AGO,GBR,1998,84089.759,2,1529138774.016,1358787344.516
AGO,GBR,1999,129149.28600000002,2,1558317367.296,1406969230.621
AGO,GBR,2000,105107.9755,2,1548663914.496,1533015061.194
AGO,GBR,2001,209645.62099999998,2,1529094602.752,1617453471.555
AGO,GBR,2002,137355.5865,2,1674417012.736,1699798659.761
AGO,GBR,2003,171490.4085,2,1943714267.136,1783357327.711
AGO,GBR,2004,201004.3455,2,2298127056.896,1896674321.928
AGO,GBR,2005,282659.15650000004,2,2412116443.136,1949434653.394
AGO,GBR,2006,399617.3515,2,2582815965.184,2089011351.731
AGO,GBR,2007,775425.7339999999,2,2963265290.24,2155566788.651
AGO,GBR,2008,1526243.781,2,2791855095.808,2229260457.951
AGO,GBR,2009,1112614.219,2,2308925816.832,2142488116.943
AGO,GBR,2010,914832.6365,2,2407933673.472,2243316156.498
AGO,GBR,2011,1094378.3595,2,2591846039.552,2306167251.137
AGO,GBR,2012,2123158.0935,2,2614946430.976,2387347249.421
AGO,GBR,2013,1807339.3435,2,2678455009.28,2502075518.376
AGO,GBR,2014,1507930.4685,2,2998833512.448,2630349880.063
AGO,GBR,2015,1753643.7185,2,2861090734.08,2720256001.673
AGO,GBR,2016,905698.344,2,2618885668.864,2796731825.411
AGO,GBR,2017,775755.1484999999,2,2699016715.111,3063306948.135
AGO,GRC,1950,100.0,1,2200000.0,
AGO,GRC,1951,,0,2647000.064,
AGO,GRC,1952,100.0,1,2780000.0,
AGO,GRC,1953,100.0,1,2072999.936,
AGO,GRC,1954,,0,2110000.0,
AGO,GRC,1955,100.0,1,2432999.936,
AGO,GRC,1956,100.0,1,2820000.0,
AGO,GRC,1957,100.0,1,3052999.936,
AGO,GRC,1958,100.0,1,3176999.936,
AGO,GRC,1959,200.0,1,3300000.0,
AGO,GRC,1960,400.0,1,4446528.0,
AGO,GRC,1961,300.0,1,5016048.64,
AGO,GRC,1962,400.0,1,5327573.504,
AGO,GRC,1963,650.0,2,5949477.888,
AGO,GRC,1964,600.0,2,6680298.496,
AGO,GRC,1965,650.0,2,7600579.072,
AGO,GRC,1966,300.0,1,8455610.88,
AGO,GRC,1967,650.0,2,9136711.68,
AGO,GRC,1968,305.0,1,9915140.096,
AGO,GRC,1969,886.5,2,11266092.032,
AGO,GRC,1970,850.0,2,13188347.904,
AGO,GRC,1971,464.0,2,14645598.208,
AGO,GRC,1972,602.0,2,16947813.376,
AGO,GRC,1973,524.5,2,22430306.304,
AGO,GRC,1974,914.5,2,25444849.664,
AGO,GRC,1975,490.0,1,28631130.112,
AGO,GRC,1976,710.0,2,31267792.896,
AGO,GRC,1977,100.0,1,36309721.088,
AGO,GRC,1978,1880.0,1,44433559.552,
AGO,GRC,1979,4730.0,2,54682910.72,
AGO,GRC,1980,380.0,1,57039360.0,
AGO,GRC,1981,40.091,2,52539662.336,
AGO,GRC,1982,240.5455,2,54819528.704,
AGO,GRC,1983,38.182,1,49611264.0,
AGO,GRC,1984,1437.5455,2,48197214.208,
AGO,GRC,1985,402.818,2,47997304.832,
AGO,GRC,1986,651.0,1,56587632.64,
AGO,GRC,1987,2119.091,2,65895006.208,
AGO,GRC,1988,100.236,2,76542681.088,
AGO,GRC,1989,249.00750000000002,2,79461171.2,
AGO,GRC,1990,408.5675,1,98252300.288,135517219.779
AGO,GRC,1991,1462.1659999999997,2,105531203.584,144368643.567
AGO,GRC,1992,1884.0305000000003,2,116653531.136,148693495.24
AGO,GRC,1993,2126.25,1,109210558.464,149795553.609
AGO,GRC,1994,195.3,2,117032058.88,156042980.362
AGO,GRC,1995,1115.9675,2,137383436.288,162642304.237
AGO,GRC,1996,1651.3635,2,146558599.168,171120830.289
AGO,GRC,1997,1880.6999999999998,2,143310864.384,182757003.454
AGO,GRC,1998,1795.2755,2,144918708.224,193131757.855
AGO,GRC,1999,977.235,1,142998077.44,198711870.544
AGO,GRC,2000,1507.3345000000002,1,130580430.848,210755176.396
AGO,GRC,2001,1464.9119999999998,1,136006262.784,228231416.082
AGO,GRC,2002,1805.6565,2,152714100.736,246559427.996
AGO,GRC,2003,1926.7015,1,201547399.168,260839187.353
AGO,GRC,2004,2268.311,1,239659040.768,278865832.297
AGO,GRC,2005,2843.713,1,247665770.496,281028288.405
AGO,GRC,2006,2909.165,1,273265393.664,314476206.162
AGO,GRC,2007,3166.638,1,318668275.712,323504148.095
AGO,GRC,2008,43671.4135,2,354628632.576,341817992.912
AGO,GRC,2009,33522.466,2,329837051.904,337613679.843
AGO,GRC,2010,2834.1635,2,299598053.376,313653326.969
AGO,GRC,2011,3629.0820000000003,2,288803061.76,290296713.795
AGO,GRC,2012,6370.923000000001,1,249525370.88,279267183.855
AGO,GRC,2013,12002.369999999999,2,242230329.344,286168672.044
AGO,GRC,2014,5189.142,2,236079775.744,287892477.511
AGO,GRC,2015,6350.570000000001,2,194860187.648,285216162.756
AGO,GRC,2016,3133.1085,2,194558656.512,287830201.511
AGO,GRC,2017,2216.4345000000003,2,199844406.014,307636097.252
AGO,HKG,1950,,0,,
AGO,HKG,1951,,0,,
AGO,HKG,1952,,0,,
AGO,HKG,1953,,0,,
AGO,HKG,1954,100.0,1,,
AGO,HKG,1955,200.0,1,,
AGO,HKG,1956,100.0,1,,
AGO,HKG,1957,100.0,1,,
AGO,HKG,1958,100.0,1,,
AGO,HKG,1959,100.0,1,,
AGO,HKG,1960,100.0,1,1320799.744,
AGO,HKG,1961,200.0,2,1530754.816,
AGO,HKG,1962,150.0,1,1724850.816,
AGO,HKG,1963,300.0,1,1975045.376,
AGO,HKG,1964,500.0,1,2274710.528,
AGO,HKG,1965,900.0,2,2435078.656,
AGO,HKG,1966,1000.0,2,2489844.992,
AGO,HKG,1967,1450.0,2,2692474.88,
AGO,HKG,1968,1300.0,1,2716964.352,
AGO,HKG,1969,1366.0,2,3189740.032,
AGO,HKG,1970,1494.0,2,3800766.464,
AGO,HKG,1971,1574.5,2,4476001.792,
AGO,HKG,1972,1009.5,2,5710107.648,
AGO,HKG,1973,1202.5,2,8030117.376,
AGO,HKG,1974,793.0,2,9388663.808,
AGO,HKG,1975,2500.0,2,10048022.528,
AGO,HKG,1976,3800.0,2,12876365.824,
AGO,HKG,1977,4000.0,2,15719433.216,
AGO,HKG,1978,5000.0,2,18315008.0,
AGO,HKG,1979,4600.0,2,22526035.968,
AGO,HKG,1980,6600.0,2,28861759.488,
AGO,HKG,1981,14070.0,1,31055409.152,
AGO,HKG,1982,735.0,1,32291305.472,
AGO,HKG,1983,1050.0,1,29907091.456,
AGO,HKG,1984,3150.0,1,33511383.04,
AGO,HKG,1985,4830.0,1,35699544.064,
AGO,HKG,1986,7455.0,1,41075568.64,
AGO,HKG,1987,4095.0,1,50622570.496,
AGO,HKG,1988,7636.1404999999995,1,59707404.288,
AGO,HKG,1989,8818.3595,1,68790370.304,
AGO,HKG,1990,11648.228000000001,2,76928294.912,99454290.871
AGO,HKG,1991,5856.647000000001,2,88959623.168,108624201.989
AGO,HKG,1992,25447.96,2,104272281.6,118027339.782
AGO,HKG,1993,9631.103,1,120353947.648,128328624.696
AGO,HKG,1994,9683.1845,2,135812071.424,138970413.354
AGO,HKG,1995,24528.469,2,144652910.592,145236546.513
AGO,HKG,1996,17013.159000000003,2,159717228.544,154185778.811
AGO,HKG,1997,31065.995,2,177352785.92,164822231.919
AGO,HKG,1998,27363.854499999998,2,168886157.312,156809861.591
AGO,HKG,1999,13496.951000000001,2,165768101.888,163200579.627
AGO,HKG,2000,13491.8425,2,171668160.512,179705647.489
AGO,HKG,2001,12391.395,2,169403236.352,184831764.615
AGO,HKG,2002,14191.446000000002,2,166349225.984,190778333.276
AGO,HKG,2003,17871.3985,2,161384529.92,200529717.208
AGO,HKG,2004,16374.729,2,169099771.904,223969737.244
AGO,HKG,2005,69041.8855,2,181570076.672,248255920.496
AGO,HKG,2006,107383.47150000001,2,193536262.144,273878402.942
AGO,HKG,2007,74384.329,2,211597410.304,299344198.866
AGO,HKG,2008,152949.5905,2,219279671.296,311710968.724
AGO,HKG,2009,132764.36700000003,2,214046408.704,306354744.116
AGO,HKG,2010,30339.985,2,228637704.192,331082639.351
AGO,HKG,2011,93546.9145,2,248514002.944,354187869.99
AGO,HKG,2012,155116.20299999998,2,262630080.512,366845370.111
AGO,HKG,2013,131523.717,2,274012815.36,384331658.304
AGO,HKG,2014,187347.1165,2,291459366.912,402019433.865
AGO,HKG,2015,116084.82750000001,2,309403877.376,416073961.335
AGO,HKG,2016,34883.529,2,320912228.352,430169210.837
AGO,HKG,2017,188259.6845,2,341273289.534,442425449.123
AGO,IRL,1950,,0,1114839.936,
AGO,IRL,1951,100.0,1,1176470.016,
AGO,IRL,1952,100.0,1,1335189.888,
AGO,IRL,1953,100.0,1,1471910.016,
AGO,IRL,1954,,0,1483139.968,
AGO,IRL,1955,,0,1539100.032,
AGO,IRL,1956,,0,1561449.984,
AGO,IRL,1957,150.0,1,1622899.968,
AGO,IRL,1958,300.0,2,1688199.936,
AGO,IRL,1959,,0,1794939.904,
AGO,IRL,1960,,0,1939329.792,
AGO,IRL,1961,,0,2088012.288,
AGO,IRL,1962,,0,2260349.696,
AGO,IRL,1963,,0,2430843.648,
AGO,IRL,1964,,0,2766608.896,
AGO,IRL,1965,,0,2945704.192,
AGO,IRL,1966,,0,3104034.304,
AGO,IRL,1967,,0,3343636.736,
AGO,IRL,1968,,0,3278584.576,
AGO,IRL,1969,304.0,2,3787077.376,
