iso3,year,country_exists,depth_score,agreement_type,reciprocal,fta_or_deeper,nonreciprocal_only,n_northern_reporting,n_northern_with_agreement,trade_total_northern,gdp_total_northern,trade_reciprocal_northern,gdp_reciprocal_northern,n_reciprocal_partners,n_partners_trade_available,reciprocal_trade_share,reciprocal_gdp_share,gdp_african,gdpcap_african,gdp_ppp_african,gdpcap_ppp_african,pop_african,pop_pwt_african,gdp_ppp_pwt_african,wto_african,gatt_african
ETH,1996,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,23.0,1113369.4545,25115816761.408,0.0,0.0,0.0,31.0,0.0,0.0,8547962.368,0.145,27497046.129,0.465,58815.117,59155.148,32337566.0,0.0,0.0
ETH,1997,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,23.0,1251401.3375,24683023210.688,0.0,0.0,0.0,35.0,0.0,0.0,8589233.664,0.142,28844139.464,0.473,60584.274,60976.453,35647972.0,0.0,0.0
ETH,1998,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,23.0,1220455.8,24755038679.936,0.0,0.0,0.0,34.0,0.0,0.0,7818206.208,0.125,28148876.686,0.448,62353.943,62794.152,32186686.0,0.0,0.0
ETH,1999,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,23.0,1074660.5145000003,26015395041.984,0.0,0.0,0.0,36.0,0.0,0.0,7700876.288,0.12,30054968.063,0.465,64158.89,64640.055,32993140.0,0.0,0.0
ETH,2000,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,24.0,948146.1294999998,26479956300.608,0.0,0.0,0.0,36.0,0.0,0.0,8242350.08,0.125,32605713.536,0.49,66024.2,66537.328,33311096.0,0.0,0.0
ETH,2001,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,24.0,892002.1614999999,26213172625.856,0.0,0.0,0.0,36.0,0.0,0.0,8231251.968,0.121,36117148.604,0.527,67956.863,68492.258,37149568.0,0.0,0.0
ETH,2002,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,24.0,984553.926,27332669775.68,0.0,0.0,0.0,36.0,0.0,0.0,7850789.376,0.112,37227065.858,0.528,69948.341,70497.195,33862988.0,0.0,0.0
ETH,2003,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,25.0,1285600.465,30659992696.192,0.0,0.0,0.0,36.0,0.0,0.0,8623670.272,0.12,37148739.297,0.512,71989.67,72545.141,33976204.0,0.0,0.0
ETH,2004,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,32.0,1503079.2854999998,34051005386.304,0.0,0.0,0.0,36.0,0.0,0.0,10131098.624,0.137,43350919.345,0.581,74066.147,74624.406,40805428.0,0.0,0.0
ETH,2005,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,32.0,2149373.864,35810110801.536,0.0,0.0,0.0,36.0,0.0,0.0,12401031.168,0.163,50034195.898,0.652,76167.236,76727.078,48426388.0,0.0,0.0
ETH,2006,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,32.0,2018769.6345000002,37668340994.816,0.0,0.0,0.0,36.0,0.0,0.0,15280701.44,0.195,57158998.048,0.725,78290.649,78850.695,50373156.0,0.0,0.0
ETH,2007,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,32.0,2408227.964,41090276041.472,0.0,0.0,0.0,36.0,0.0,0.0,19707617.28,0.245,65402691.97,0.807,80440.704,81000.414,61607356.0,0.0,0.0
ETH,2008,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,32.0,2727686.352,43356354594.304,0.0,0.0,0.0,36.0,0.0,0.0,27066912.768,0.328,73880033.926,0.888,82621.193,83184.891,67427168.0,0.0,0.0
ETH,2009,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,32.0,2450795.2405,40865587641.088,0.0,0.0,0.0,36.0,0.0,0.0,32437389.312,0.382,80993822.423,0.948,84838.036,85416.25,74623952.0,0.0,0.0
ETH,2010,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,32.0,3097139.8890000004,42666123500.352005,0.0,0.0,0.0,36.0,0.0,0.0,29933791.232,0.344,92272352.853,1.052,87095.284,87702.664,85371184.0,0.0,0.0
ETH,2011,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,32.0,3609169.552,45767108476.736,0.0,0.0,0.0,36.0,0.0,0.0,31952762.88,0.357,104704865.663,1.163,89393.066,90046.75,96805272.0,0.0,0.0
ETH,2012,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,32.0,4413425.299999999,45700867909.632,0.0,0.0,0.0,36.0,0.0,0.0,43310723.072,0.472,115855054.609,1.253,91728.851,92444.18,105632680.0,0.0,0.0
ETH,2013,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,32.0,4031815.8844999997,46150748830.01601,0.0,0.0,0.0,36.0,0.0,0.0,47525187.584,0.505,130184218.086,1.372,94100.754,94887.727,117057728.0,0.0,0.0
ETH,2014,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,32.0,5177182.3115,47358762874.11201,0.0,0.0,0.0,36.0,0.0,0.0,55612227.584,0.571,146107687.486,1.501,97366.776,97366.773,130638576.0,0.0,0.0
ETH,2015,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,32.0,5554912.7930000005,44849923518.08,0.0,0.0,0.0,36.0,0.0,0.0,64464424.96,0.645,163027247.316,1.632,99873.032,99873.031,141709056.0,0.0,0.0
ETH,2016,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,32.0,4904228.2405,45883796063.871994,0.0,0.0,0.0,36.0,0.0,0.0,72374255.616,0.707,177661171.828,1.735,102403.198,102403.195,151452880.0,0.0,0.0
ETH,2017,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,32.0,5746605.6075,48443791181.825,0.0,0.0,0.0,36.0,0.0,0.0,81770791.971,0.769,215094143.811,2.022,106399.925,104957.438,155454448.0,0.0,0.0
GHA,1950,False,,,,,,0.0,0.0,292140.0,439149675.856,0.0,0.0,0.0,17.0,0.0,0.0,,,,,5297.454,,,0.0,0.0
GHA,1951,False,,,,,,0.0,0.0,372155.0,508704606.91200006,0.0,0.0,0.0,20.0,0.0,0.0,,,,,5436.555,,,0.0,0.0
GHA,1952,False,,,,,,0.0,0.0,360805.0,564177641.312,0.0,0.0,0.0,20.0,0.0,0.0,,,,,5581.001,,,0.0,0.0
GHA,1953,False,,,,,,0.0,0.0,398230.0,594802213.104,0.0,0.0,0.0,20.0,0.0,0.0,,,,,5731.008,,,0.0,0.0
GHA,1954,False,,,,,,0.0,0.0,428290.0,608996152.944,0.0,0.0,0.0,21.0,0.0,0.0,,,,,5886.798,,,0.0,0.0
GHA,1955,False,,,,,,0.0,0.0,438335.0,707212135.52,0.0,0.0,0.0,22.0,0.0,0.0,,,,,6048.606,5916.496,22640658.0,0.0,0.0
GHA,1956,False,,,,,,0.0,0.0,410665.0,759962809.184,0.0,0.0,0.0,23.0,0.0,0.0,,,,,6216.679,6080.899,22747870.0,0.0,0.0
GHA,1957,True,1.0,1_nonreciprocal,0.0,0.0,1.0,28.0,1.0,421225.0,810041068.576,0.0,0.0,0.0,23.0,0.0,0.0,,,,,6391.288,6251.694,22041948.0,0.0,1.0
GHA,1958,True,1.0,1_nonreciprocal,0.0,0.0,1.0,28.0,1.0,452080.0,830159736.224,0.0,0.0,0.0,22.0,0.0,0.0,,,,,6572.719,6429.162,24370302.0,0.0,1.0
GHA,1959,True,1.0,1_nonreciprocal,0.0,0.0,1.0,28.0,1.0,530540.0,885219863.3280001,0.0,0.0,0.0,23.0,0.0,0.0,,,,,6761.28,6613.604,27536842.0,0.0,1.0
GHA,1960,True,1.0,1_nonreciprocal,0.0,0.0,1.0,29.0,1.0,561540.0,1004764122.1600001,0.0,0.0,0.0,23.0,0.0,0.0,1217230.08,0.183,,,6652.516,6806.305,29529312.0,0.0,1.0
GHA,1961,True,1.0,1_nonreciprocal,0.0,0.0,1.0,29.0,1.0,596535.0,1068562561.6,0.0,0.0,0.0,23.0,0.0,0.0,1302674.304,0.19,,,6866.78,6997.266,27908148.0,0.0,1.0
GHA,1962,True,1.0,1_nonreciprocal,0.0,0.0,1.0,29.0,1.0,522910.0,1154279277.792,0.0,0.0,0.0,22.0,0.0,0.0,1382515.712,0.195,,,7085.698,7194.6,28197888.0,0.0,1.0
GHA,1963,True,1.0,1_nonreciprocal,0.0,0.0,1.0,29.0,1.0,519325.0,1241588382.56,0.0,0.0,0.0,22.0,0.0,0.0,1540797.568,0.211,,,7303.664,7398.635,30778762.0,0.0,1.0
GHA,1964,True,1.0,1_nonreciprocal,0.0,0.0,1.0,30.0,1.0,517175.0,1356808025.408,0.0,0.0,0.0,22.0,0.0,0.0,1731296.256,0.23,,,7513.51,7611.848,33489626.0,0.0,1.0
GHA,1965,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,1.0,530365.0,1474823991.328,0.0,0.0,0.0,21.0,0.0,0.0,2053462.912,0.266,,,7710.761,7834.662,32245854.0,0.0,1.0
GHA,1966,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,1.0,471225.0,1613314560.144,0.0,0.0,0.0,22.0,0.0,0.0,2126300.672,0.269,,,7891.194,8065.389,32212212.0,0.0,1.0
GHA,1967,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,1.0,493095.0,1724081100.72,0.0,0.0,0.0,23.0,0.0,0.0,1747187.584,0.217,,,8057.629,8304.776,30125228.0,0.0,1.0
GHA,1968,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,1.0,560115.0,1867705725.52,0.0,0.0,0.0,23.0,0.0,0.0,1666909.568,0.203,,,8221.194,8553.314,30845288.0,0.0,1.0
GHA,1969,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,1.0,620235.5,2054570607.7919998,0.0,0.0,0.0,26.0,0.0,0.0,1962050.56,0.234,,,8397.508,8812.278,33405366.0,0.0,1.0
GHA,1970,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,1.0,695673.5,2273816559.2320004,0.0,0.0,0.0,27.0,0.0,0.0,2215028.48,0.258,,,8597.133,8596.983,37197196.0,0.0,1.0
GHA,1971,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,1.0,677396.0,2523239156.608,0.0,0.0,0.0,27.0,0.0,0.0,2417108.48,0.274,,,8827.429,8827.273,38100428.0,0.0,1.0
GHA,1972,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,15.0,577781.5,2927304446.368,0.0,0.0,0.0,28.0,0.0,0.0,2112293.248,0.233,,,9083.737,9083.573,32601790.0,0.0,1.0
GHA,1973,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,16.0,837164.0,3532604577.152,0.0,0.0,0.0,28.0,0.0,0.0,2465492.992,0.264,,,9350.286,9350.111,36967608.0,0.0,1.0
GHA,1974,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,18.0,1171054.0,3948556657.12,0.0,0.0,0.0,28.0,0.0,0.0,2894409.984,0.301,,,9604.475,9604.275,41552572.0,0.0,1.0
GHA,1975,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,18.0,1171635.5,4429510582.784,0.0,0.0,0.0,28.0,0.0,0.0,2810106.368,0.286,,,9831.636,9831.406,37635760.0,0.0,1.0
GHA,1976,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,19.0,1318835.992,4806278232.896,0.0,0.0,0.0,28.0,0.0,0.0,2765254.4,0.276,,,10023.738,10023.472,33552204.0,0.0,1.0
GHA,1977,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,19.0,1750838.5,5430826885.312,0.0,0.0,0.0,28.0,0.0,0.0,3189428.48,0.313,,,10190.202,10189.89,39068740.0,0.0,1.0
GHA,1978,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,19.0,1659767.508,6534032980.16,0.0,0.0,0.0,27.0,0.0,0.0,3662478.08,0.354,,,10354.855,10354.499,38830584.0,0.0,1.0
GHA,1979,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,19.0,1494426.008,7510149364.864,0.0,0.0,0.0,28.0,0.0,0.0,4020227.84,0.381,,,10551.189,10550.777,36482800.0,0.0,1.0
GHA,1980,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,19.0,1686036.0159999998,8340612450.304,0.0,0.0,0.0,28.0,0.0,0.0,4445228.032,0.412,,,10802.497,10802.027,36997456.0,0.0,1.0
GHA,1981,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,20.0,1541605.992,8455798984.639999,0.0,0.0,0.0,28.0,0.0,0.0,4222441.728,0.38,,,11118.132,11117.605,34766912.0,0.0,1.0
GHA,1982,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,20.0,1245386.008,8413404846.592001,0.0,0.0,0.0,28.0,0.0,0.0,4035994.368,0.351,,,11488.683,11488.105,29570298.0,0.0,1.0
GHA,1983,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,20.0,969726.492,8740008512.064,0.0,0.0,0.0,28.0,0.0,0.0,4057275.136,0.341,,,11895.742,11895.125,29340696.0,0.0,1.0
GHA,1984,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,20.0,720186.5,9461506897.664,0.0,0.0,0.0,27.0,0.0,0.0,4412279.808,0.358,,,12311.805,12311.158,31802322.0,0.0,1.0
GHA,1985,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,20.0,940573.0,10013658187.84,0.0,0.0,0.0,27.0,0.0,0.0,4504342.016,0.354,,,12716.887,12716.228,34490516.0,0.0,1.0
GHA,1986,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,22.0,1176867.254,11908986258.239998,0.0,0.0,0.0,28.0,0.0,0.0,5727602.688,0.437,,,13104.616,13104.296,35343916.0,0.0,1.0
GHA,1987,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,22.0,1585363.1900000002,13601061168.384003,0.0,0.0,0.0,28.0,0.0,0.0,5074829.824,0.376,,,13480.997,13481.406,36109888.0,0.0,1.0
GHA,1988,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,22.0,1513183.0160000003,15340574223.36,0.0,0.0,0.0,28.0,0.0,0.0,5197840.896,0.375,,,13853.171,13854.214,39700444.0,0.0,1.0
GHA,1989,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,22.0,1696344.2130000002,16164941408.576,0.0,0.0,0.0,28.0,0.0,0.0,5251764.224,0.369,,,14233.006,14233.874,39459284.0,0.0,1.0
GHA,1990,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,22.0,2105092.8925,18322889058.559998,0.0,0.0,0.0,28.0,0.0,0.0,5889175.04,0.403,18149263.621,1.241,14628.693,14628.26,41016388.0,0.0,1.0
GHA,1991,True,1.0,1_nonreciprocal,0.0,0.0,1.0,34.0,22.0,1524825.0435000001,19393791276.544,0.0,0.0,0.0,27.0,0.0,0.0,6603129.856,0.439,19743884.357,1.313,15043.053,15039.514,44880500.0,0.0,1.0
GHA,1992,True,1.0,1_nonreciprocal,0.0,0.0,1.0,34.0,22.0,2122673.2745000003,20844117865.92,0.0,0.0,0.0,27.0,0.0,0.0,6416079.36,0.415,20977364.412,1.357,15471.695,15463.854,42555288.0,0.0,1.0
GHA,1993,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,23.0,2134155.805,21072670525.888,0.0,0.0,0.0,32.0,0.0,0.0,5968905.728,0.375,22518079.717,1.417,15907.265,15896.432,40849168.0,0.0,1.0
GHA,1994,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,23.0,2373620.98,22587045957.952,0.0,0.0,0.0,34.0,0.0,0.0,5446370.304,0.333,23756204.994,1.455,16339.277,16330.174,43067312.0,0.0,1.0
GHA,1995,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,23.0,2658360.0135,24960546077.760002,0.0,0.0,0.0,32.0,0.0,0.0,6464389.632,0.386,25249013.427,1.506,16760.925,16760.467,44364972.0,1.0,1.0
GHA,1996,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,23.0,3193386.7695000004,25115816761.408,0.0,0.0,0.0,34.0,0.0,0.0,6932984.832,0.404,26893237.983,1.565,17169.151,17185.607,45437176.0,1.0,1.0
GHA,1997,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,23.0,3231523.0740000005,24683023210.688,0.0,0.0,0.0,36.0,0.0,0.0,6891433.984,0.392,28501368.103,1.619,17568.46,17608.812,47439936.0,1.0,1.0
GHA,1998,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,23.0,3380683.185499999,24755038679.936,0.0,0.0,0.0,36.0,0.0,0.0,7482072.576,0.416,30164895.559,1.672,17968.83,18036.494,47679872.0,1.0,1.0
GHA,1999,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,23.0,3192704.7355000004,26015395041.984,0.0,0.0,0.0,36.0,0.0,0.0,7718110.72,0.42,31974081.28,1.73,18384.302,18477.611,50260360.0,1.0,1.0
GHA,2000,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,23.0,3000350.3559999997,26479956300.608,0.0,0.0,0.0,35.0,0.0,0.0,4982849.024,0.265,33911619.21,1.791,18825.033,18938.762,57415920.0,1.0,1.0
GHA,2001,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,23.0,3007935.1229999997,26213172625.856,0.0,0.0,0.0,35.0,0.0,0.0,5314871.808,0.275,36071808.657,1.857,19293.392,19421.604,53996020.0,1.0,1.0
GHA,2002,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,23.0,3065578.9795,27332669775.68,0.0,0.0,0.0,35.0,0.0,0.0,6166197.248,0.312,38273705.766,1.921,19786.306,19924.521,55669856.0,1.0,1.0
GHA,2003,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,23.0,3442879.7244999995,30659992696.192,0.0,0.0,0.0,35.0,0.0,0.0,7632720.896,0.376,41066824.046,2.008,20301.685,20446.781,60526072.0,1.0,1.0
GHA,2004,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,30.0,3804137.5829999996,34051005386.304,0.0,0.0,0.0,35.0,0.0,0.0,8881419.264,0.426,44559025.835,2.123,20835.514,20986.535,63962684.0,1.0,1.0
GHA,2005,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,30.0,4063355.511,35810110801.536,0.0,0.0,0.0,35.0,0.0,0.0,10731883.52,0.502,48706349.584,2.261,21384.033,21542.01,66426820.0,1.0,1.0
GHA,2006,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,30.0,4493752.3225,37668340994.816,0.0,0.0,0.0,35.0,0.0,0.0,20410331.136,0.93,53415669.802,2.416,21947.779,22113.424,69020112.0,1.0,1.0
GHA,2007,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,30.0,5343733.902500001,41090276041.472,0.0,0.0,0.0,35.0,0.0,0.0,24757553.152,1.099,57220916.134,2.521,22525.66,22700.213,80701304.0,1.0,1.0
GHA,2008,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,30.0,6027301.778000001,43356354594.304,0.0,0.0,0.0,35.0,0.0,0.0,28528015.36,1.234,63681669.732,2.733,23110.14,23298.639,88979608.0,1.0,1.0
GHA,2009,True,2.0,2_reciprocal_pta,1.0,0.0,0.0,36.0,30.0,5423777.4885,40865587641.088,3491825.069,16158834681.343998,23.0,35.0,0.6437994693557569,0.39541422536885823,25978509.312,1.097,67274583.969,2.814,23691.532,23903.832,86813720.0,1.0,1.0
GHA,2010,True,2.0,2_reciprocal_pta,1.0,0.0,0.0,36.0,30.0,6614417.487,42666123500.352005,4027813.4749999996,16055404053.504,23.0,35.0,0.6089445492239156,0.37630332301858965,32174839.808,1.326,73475667.938,2.998,24262.901,24512.104,95523280.0,1.0,1.0
GHA,2011,True,2.0,2_reciprocal_pta,1.0,0.0,0.0,36.0,30.0,12389152.808,45767108476.736,8442120.671999998,17343868811.263996,23.0,35.0,0.6814122646504691,0.378959243625367,39564771.328,1.594,85526138.706,3.404,24820.705,25121.795,113220320.0,1.0,1.0
GHA,2012,True,2.0,2_reciprocal_pta,1.0,0.0,0.0,36.0,30.0,13587001.6055,45700867909.632,8477388.8305,16350456960.0,23.0,35.0,0.6239337476098011,0.35777125704332513,41740926.976,1.646,95195498.334,3.699,25366.463,25733.049,120685496.0,1.0,1.0
GHA,2013,True,2.0,2_reciprocal_pta,1.0,0.0,0.0,36.0,30.0,12570037.313,46150748830.01601,8103606.5475,16996796837.888,23.0,35.0,0.6446764115106649,0.36828864685362256,48137027.584,1.858,103806530.802,3.94,25904.598,26346.25,128253592.0,1.0,1.0
GHA,2014,True,2.0,2_reciprocal_pta,1.0,0.0,0.0,36.0,30.0,12795006.040500002,47358762874.11201,8339563.8155,17590487070.72,23.0,35.0,0.6517827181247745,0.3714304598175133,38616535.04,1.432,109876698.979,4.075,26962.563,26962.562,136205872.0,1.0,1.0
GHA,2015,True,2.0,2_reciprocal_pta,1.0,0.0,0.0,36.0,30.0,11674650.643999998,44849923518.08,6794506.366999999,15459393649.663998,23.0,35.0,0.5819879818409751,0.3446916390711786,37543362.56,1.361,115407835.009,4.184,27582.821,27582.82,132697152.0,1.0,1.0
GHA,2016,True,2.0,2_reciprocal_pta,1.0,0.0,0.0,36.0,30.0,9903866.513,45883796063.871994,5244651.529000001,15514617285.632002,23.0,35.0,0.5295559589899332,0.338128459642595,42689781.76,1.513,121107641.525,4.294,28206.728,28206.729,136352800.0,1.0,1.0
GHA,2017,True,2.0,2_reciprocal_pta,1.0,0.0,0.0,36.0,30.0,11131803.02,48443791181.825,6094185.4495,16468535362.169998,23.0,35.0,0.5474571763936944,0.3399514150401304,60406382.899,2.074,148982694.254,5.116,29121.464,28833.629,146161168.0,1.0,1.0
KEN,1950,False,,,,,,0.0,0.0,131280.0,439149675.856,0.0,0.0,0.0,19.0,0.0,0.0,,,,,6121.184,6124.074,9409602.0,0.0,0.0
KEN,1951,False,,,,,,0.0,0.0,206450.0,508704606.91200006,0.0,0.0,0.0,19.0,0.0,0.0,,,,,6289.336,6292.306,11144096.0,0.0,0.0
KEN,1952,False,,,,,,0.0,0.0,183790.0,564177641.312,0.0,0.0,0.0,22.0,0.0,0.0,,,,,6464.046,6467.098,10122702.0,0.0,0.0
KEN,1953,False,,,,,,0.0,0.0,159700.0,594802213.104,0.0,0.0,0.0,22.0,0.0,0.0,,,,,6646.268,6649.406,9768559.0,0.0,0.0
KEN,1954,False,,,,,,0.0,0.0,174280.0,608996152.944,0.0,0.0,0.0,21.0,0.0,0.0,,,,,6836.36,6839.588,11091152.0,0.0,0.0
KEN,1955,False,,,,,,0.0,0.0,210720.0,707212135.52,0.0,0.0,0.0,21.0,0.0,0.0,,,,,7033.999,7037.32,11863663.0,0.0,0.0
KEN,1956,False,,,,,,0.0,0.0,231260.0,759962809.184,0.0,0.0,0.0,22.0,0.0,0.0,,,,,7240.247,7243.665,12036443.0,0.0,0.0
KEN,1957,False,,,,,,0.0,0.0,228970.0,810041068.576,0.0,0.0,0.0,22.0,0.0,0.0,,,,,7454.779,7458.299,12489077.0,0.0,0.0
KEN,1958,False,,,,,,0.0,0.0,218445.0,830159736.224,0.0,0.0,0.0,22.0,0.0,0.0,,,,,7678.739,7682.364,12595254.0,0.0,0.0
KEN,1959,False,,,,,,0.0,0.0,238740.0,885219863.3280001,0.0,0.0,0.0,22.0,0.0,0.0,,,,,7912.591,7916.327,12394860.0,0.0,0.0
KEN,1960,False,,,,,,0.0,0.0,280430.0,1004764122.1600001,0.0,0.0,0.0,23.0,0.0,0.0,791265.472,0.098,,,8105.44,8160.678,13553552.0,0.0,0.0
KEN,1961,False,,,,,,0.0,0.0,273110.0,1068562561.6,0.0,0.0,0.0,24.0,0.0,0.0,792959.488,0.095,,,8361.442,8415.938,13704295.0,0.0,0.0
KEN,1962,False,,,,,,0.0,0.0,287595.0,1154279277.792,0.0,0.0,0.0,24.0,0.0,0.0,868111.424,0.101,,,8628.973,8682.654,14622596.0,0.0,0.0
KEN,1963,True,1.0,1_nonreciprocal,0.0,0.0,1.0,29.0,1.0,317715.0,1241588382.56,0.0,0.0,0.0,25.0,0.0,0.0,926589.376,0.104,,,8908.425,8961.406,14933521.0,0.0,0.0
KEN,1964,True,1.0,1_nonreciprocal,0.0,0.0,1.0,30.0,1.0,315935.0,1356808025.408,0.0,0.0,0.0,23.0,0.0,0.0,998759.36,0.109,,,9200.158,9251.884,16114820.0,0.0,1.0
KEN,1965,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,1.0,314360.0,1474823991.328,0.0,0.0,0.0,23.0,0.0,0.0,997919.296,0.105,,,9504.702,9553.688,16747594.0,0.0,1.0
KEN,1966,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,1.0,373390.0,1613314560.144,0.0,0.0,0.0,24.0,0.0,0.0,1164519.68,0.119,,,9822.505,9868.296,18523068.0,0.0,1.0
KEN,1967,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,1.0,367425.0,1724081100.72,0.0,0.0,0.0,26.0,0.0,0.0,1232559.488,0.121,,,10154.489,10196.323,19304028.0,0.0,1.0
KEN,1968,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,1.0,373310.0,1867705725.52,0.0,0.0,0.0,26.0,0.0,0.0,1353295.488,0.129,,,10502.25,10537.361,19325036.0,0.0,1.0
KEN,1969,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,1.0,388652.5,2054570607.7919998,0.0,0.0,0.0,28.0,0.0,0.0,1458379.392,0.134,,,10867.717,10893.074,20486804.0,0.0,1.0
KEN,1970,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,1.0,464193.5,2273816559.2320004,0.0,0.0,0.0,28.0,0.0,0.0,1603447.296,0.142,,,11252.466,11252.492,19634790.0,0.0,1.0
KEN,1971,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,1.0,557022.0,2523239156.608,0.0,0.0,0.0,27.0,0.0,0.0,1778391.296,0.153,,,11657.477,11657.514,21053938.0,0.0,1.0
KEN,1972,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,15.0,563719.5,2927304446.368,0.0,0.0,0.0,27.0,0.0,0.0,2107279.104,0.174,,,12083.159,12083.188,22733606.0,0.0,1.0
KEN,1973,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,16.0,716093.0,3532604577.152,0.0,0.0,0.0,28.0,0.0,0.0,2502142.464,0.2,,,12529.8,12529.852,23131496.0,0.0,1.0
KEN,1974,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,18.0,973915.5,3948556657.12,0.0,0.0,0.0,27.0,0.0,0.0,2973309.184,0.229,,,12997.438,12997.595,25206994.0,0.0,1.0
KEN,1975,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,18.0,876664.0,4429510582.784,0.0,0.0,0.0,27.0,0.0,0.0,3259344.896,0.242,,,13486.241,13486.629,24724736.0,0.0,1.0
KEN,1976,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,19.0,1083502.492,4806278232.896,0.0,0.0,0.0,28.0,0.0,0.0,3474542.336,0.248,,,13995.996,13996.704,25667196.0,0.0,1.0
KEN,1977,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,19.0,1724918.5,5430826885.312,0.0,0.0,0.0,28.0,0.0,0.0,4494379.008,0.309,,,14527.242,14528.293,29970140.0,0.0,1.0
